congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
16,President,99873,99,0,USA,13,,,"MONROE, James",M000858,1758.0,1831.0,0.13,0.548,,,,,,,
16,Senate,5275,41,0,AL,13,0,3,"KING, William Rufus de Vane",K000217,1786.0,1853.0,-0.373,-0.088,-43.13011,0.641,97,20,,-0.421,-0.356
16,Senate,9749,41,0,AL,13,0,3,"WALKER, John Williams",W000061,1783.0,1823.0,-0.324,-0.763,-36.06456,0.716,108,12,,-0.396,-0.577
16,Senate,2316,1,0,CT,1,0,3,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.776,-0.182,-39.85622,0.671,100,18,,0.808,-0.266
16,Senate,5465,1,0,CT,13,0,3,"LANMAN, James",L000083,1767.0,1841.0,0.683,0.466,-44.87021,0.657,107,24,,0.83,0.349
16,Senate,4586,11,0,DE,1,0,3,"HORSEY, Outerbridge",H000795,1777.0,1842.0,0.522,-0.044,-37.2294,0.609,75,18,,0.241,0.085
16,Senate,9613,11,0,DE,1,0,3,"VAN DYKE, Nicholas",V000037,1770.0,1826.0,0.401,-0.237,-39.25304,0.637,87,20,,0.322,-0.236
16,Senate,2913,44,0,GA,13,0,3,"ELLIOTT, John",E000124,1773.0,1827.0,-0.089,-0.4,-46.76492,0.626,100,26,,-0.053,-0.16
16,Senate,9740,44,0,GA,13,0,3,"WALKER, Freeman",W000052,1780.0,1827.0,-0.343,0.015,-34.08387,0.676,87,14,,-0.333,-0.021
16,Senate,2871,21,0,IL,13,0,3,"EDWARDS, Ninian",E000078,1775.0,1833.0,-0.026,1.0,-29.47242,0.721,90,12,,0.089,0.996
16,Senate,9297,21,0,IL,13,0,3,"THOMAS, Jesse Burgess",T000171,1777.0,1853.0,0.231,0.591,-40.05871,0.67,100,18,,-0.028,0.742
16,Senate,6941,22,0,IN,13,0,3,"NOBLE, James",N000118,1785.0,1831.0,0.26,0.629,-53.20667,0.523,82,35,,0.38,0.925
16,Senate,9233,22,0,IN,13,0,3,"TAYLOR, Waller",T000102,1786.0,1826.0,-0.014,0.369,-57.85292,0.551,97,29,,-0.125,0.194
