congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
35,President,99883,99,0,USA,100,0,0,"BUCHANAN, James",B001005,1791,1868,-0.721,-0.045,-1.82721,0.898,17,1,,,
35,Senate,1808,41,0,AL,100,0,3,"CLAY, Clement Claiborne, Jr.",C000480,1816,1882,-0.592,0.806,-167.58734,0.746,573,78,,-0.535,0.845
35,Senate,3192,41,0,AL,100,0,3,"FITZPATRICK, Benjamin",F000174,1802,1869,-0.692,0.588,-128.56484,0.78,517,65,,-0.668,0.744
35,Senate,4990,42,0,AR,100,0,3,"JOHNSON, Robert Ward",J000172,1814,1879,-0.416,0.188,-143.36536,0.719,434,73,,-0.454,0.218
35,Senate,8339,42,0,AR,100,0,3,"SEBASTIAN, William King",S000216,1812,1865,-0.421,-0.046,-183.75672,0.715,548,85,,-0.512,-0.22
35,Senate,1057,71,0,CA,100,0,3,"BRODERICK, David Colbreth",B000857,1820,1859,0.335,0.933,-236.06755,0.707,681,128,,0.31,0.854
35,Senate,3887,71,0,CA,100,0,3,"GWIN, William McKendree",G000540,1805,1885,-0.381,-0.373,-178.14529,0.695,489,73,,-0.437,-0.533
35,Senate,2617,1,0,CT,200,0,3,"DIXON, James",D000369,1814,1873,0.108,-0.228,-139.07977,0.766,523,59,,0.193,-0.472
35,Senate,3310,1,0,CT,200,0,3,"FOSTER, Lafayette Sabine",F000308,1806,1880,0.142,-0.838,-135.94416,0.792,583,61,,0.183,-0.533
35,Senate,517,11,0,DE,100,0,3,"BATES, Martin Waltham",B000238,1786,1869,-0.285,0.137,-61.67541,0.568,109,34,,-0.282,0.167
35,Senate,525,11,0,DE,100,0,3,"BAYARD, James Asheton, Jr.",B000248,1799,1880,-0.351,0.517,-160.00421,0.705,457,81,,-0.348,0.476
35,Senate,5942,43,0,FL,100,0,3,"MALLORY, Stephen Russell",M000084,1813,1873,-0.471,0.101,-148.3478,0.715,442,78,,-0.481,0.032
35,Senate,10462,43,0,FL,100,0,3,"YULEE, David Levy",Y000061,1810,1886,-0.561,0.428,-142.9512,0.712,420,74,,-0.523,0.32
35,Senate,4833,44,0,GA,100,0,3,"IVERSON, Alfred, Sr.",I000049,1798,1873,-0.631,-0.091,-216.28396,0.698,602,110,,-0.582,-0.292
35,Senate,9423,44,0,GA,100,0,3,"TOOMBS, Robert Augustus",T000313,1810,1885,-0.345,0.939,-209.06996,0.682,546,99,,-0.321,0.947
35,Senate,2692,21,0,IL,100,0,3,"DOUGLAS, Stephen Arnold",D000457,1813,1861,-0.26,-0.551,-175.90032,0.608,354,87,,-0.246,-0.867
