congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
4,President,99869,99,0,USA,1,,,"WASHINGTON, George",,,,,,,,,,,,
4,Senate,2936,1,0,CT,1,1,3,"ELLSWORTH, Oliver",E000147,1745.0,1807.0,0.53,0.809,,,,,,0.704,-0.047
4,Senate,4433,1,0,CT,1,2,3,"HILLHOUSE, James",H000618,1754.0,1832.0,0.691,-0.249,,,,,,0.59,-0.438
4,Senate,9452,1,0,CT,1,2,3,"TRACY, Uriah",T000348,1755.0,1807.0,0.727,0.328,,,,,,0.468,0.884
4,Senate,9489,1,0,CT,1,1,3,"TRUMBULL, Jonathan, Jr.",T000389,1740.0,1809.0,0.692,0.246,-4.36867,0.932,62,2,,0.688,0.726
4,Senate,5494,11,0,DE,1,0,3,"LATIMER, Henry",L000115,1752.0,1819.0,0.73,-0.043,-12.11327,0.851,75,8,,0.871,0.119
4,Senate,9676,11,0,DE,1,0,3,"VINING, John",V000104,1758.0,1802.0,0.433,-0.264,-6.61261,0.818,33,4,,0.526,0.823
4,Senate,3877,44,0,GA,1,0,3,"GUNN, James",G000526,1753.0,1801.0,0.218,-0.884,-25.77152,0.673,65,17,,0.305,-0.952
4,Senate,4854,44,0,GA,13,1,3,"JACKSON, James",J000017,1757.0,1806.0,-0.32,-0.181,,,,,,-0.538,-0.188
4,Senate,9189,44,0,GA,13,3,3,"TATTNALL, Josiah",T000052,1762.0,1803.0,-0.06,-0.998,-9.67556,0.814,47,2,,-0.043,-0.999
4,Senate,9796,44,0,GA,1,2,5,"WALTON, George",W000114,1750.0,1804.0,,,,,,,,-0.45,0.893
4,Senate,1118,51,0,KY,13,0,3,"BROWN, John",B000929,1757.0,1837.0,-0.277,-0.548,-21.43895,0.76,78,13,,-0.325,-0.138
4,Senate,6000,51,0,KY,1,0,3,"MARSHALL, Humphrey",M000155,1760.0,1841.0,-0.14,0.99,-21.44964,0.739,71,12,,-0.123,0.961
4,Senate,4333,52,0,MD,1,0,3,"HENRY, John",H000508,1750.0,1798.0,0.123,-0.573,-19.93432,0.729,63,9,,0.054,-0.386
4,Senate,4628,52,0,MD,1,2,3,"HOWARD, John Eager",H000841,1752.0,1827.0,0.58,-0.21,,,,,,0.241,-0.968
4,Senate,7564,52,0,MD,1,1,3,"POTTS, Richard",P000473,1753.0,1808.0,0.409,-0.816,-12.73306,0.779,51,6,,0.333,-0.607
4,Senate,1384,3,0,MA,1,1,3,"CABOT, George",C000009,1752.0,1823.0,0.657,0.569,-1.99453,0.962,52,0,,0.666,0.746
4,Senate,3674,3,0,MA,1,2,3,"GOODHUE, Benjamin",G000286,1748.0,1814.0,0.779,0.057,,,,,,0.715,0.256
4,Senate,8344,3,0,MA,1,2,3,"SEDGWICK, Theodore",S000222,1746.0,1813.0,0.835,0.345,,,,,,0.926,-0.378
4,Senate,9028,3,0,MA,1,1,3,"STRONG, Caleb",S001009,1745.0,1819.0,0.566,0.824,-4.01161,0.928,54,2,,0.614,0.79
4,Senate,5449,4,0,NH,13,0,3,"LANGDON, John",L000067,1741.0,1819.0,-0.37,0.107,-10.29299,0.861,69,4,,-0.497,0.302
4,Senate,5713,4,0,NH,1,0,3,"LIVERMORE, Samuel",L000364,1732.0,1803.0,0.35,0.731,-22.86917,0.754,81,14,,0.245,0.969
4,Senate,3361,12,0,NJ,1,1,3,"FRELINGHUYSEN, Frederick",F000368,1753.0,1804.0,0.958,-0.283,-4.92855,0.857,32,3,,0.888,-0.461
4,Senate,8150,12,0,NJ,1,0,3,"RUTHERFURD, John",R000550,1760.0,1840.0,0.871,-0.252,-15.59934,0.805,72,8,,0.965,-0.262
4,Senate,8964,12,0,NJ,1,2,3,"STOCKTON, Richard",S000941,1764.0,1828.0,0.742,0.196,,,,,,0.775,-0.632
4,Senate,1302,13,0,NY,13,0,3,"BURR, Aaron",B001133,1756.0,1836.0,-0.887,-0.462,-19.64275,0.728,62,11,,-0.981,-0.192
4,Senate,5270,13,0,NY,1,1,3,"KING, Rufus",K000212,1755.0,1827.0,0.575,-0.302,-8.47577,0.835,47,5,,0.745,0.329
4,Senate,5498,13,0,NY,1,2,3,"LAURANCE, John",L000120,1750.0,1810.0,0.749,-0.049,,,,,,0.926,-0.378
4,Senate,800,47,0,NC,13,0,3,"BLOODWORTH, Timothy",B000563,1736.0,1814.0,-0.364,0.262,-16.28291,0.814,79,9,,-0.32,-0.196
4,Senate,6012,47,0,NC,13,0,3,"MARTIN, Alexander",M000166,1740.0,1807.0,-0.146,-0.844,-22.65282,0.756,81,11,,-0.173,-0.844
4,Senate,719,14,0,PA,1,0,3,"BINGHAM, William",B000474,1752.0,1804.0,0.717,-0.697,-10.14017,0.88,79,4,,0.838,-0.545
4,Senate,8070,14,0,PA,1,0,3,"ROSS, James",R000448,1762.0,1847.0,0.85,-0.526,-11.08923,0.869,79,5,,0.876,-0.481
4,Senate,951,5,0,RI,1,0,3,"BRADFORD, William",B000739,1729.0,1808.0,0.554,0.598,-14.40001,0.831,78,7,,0.589,0.808
4,Senate,3315,5,0,RI,1,0,3,"FOSTER, Theodore",F000313,1752.0,1828.0,0.286,0.675,-13.91091,0.835,77,7,,0.385,0.482
4,Senate,1346,48,0,SC,13,1,3,"BUTLER, Pierce",B001186,1744.0,1822.0,-0.4,-0.912,-10.49418,0.8,47,6,,-0.49,-0.872
4,Senate,4753,48,0,SC,13,2,3,"HUNTER, John",H000982,1760.0,1802.0,0.183,-0.806,,,,,,-0.995,-0.096
4,Senate,7763,48,0,SC,1,0,3,"READ, Jacob",R000092,1752.0,1816.0,0.768,-0.366,-21.16055,0.76,77,11,,0.61,-0.623
4,Senate,806,54,0,TN,13,0,3,"BLOUNT, William",B000570,1749.0,1800.0,,,,,,,,-0.4,0.02
4,Senate,1888,54,0,TN,13,0,3,"COCKE, William",C000572,1748.0,1828.0,-0.45,0.222,,,,,,-0.291,-0.957
4,Senate,7164,6,0,VT,1,0,3,"PAINE, Elijah",P000026,1757.0,1842.0,0.429,0.648,-9.15252,0.841,53,4,,0.344,0.741
4,Senate,7989,6,0,VT,13,1,3,"ROBINSON, Moses",R000350,1741.0,1813.0,-0.732,0.649,-9.02434,0.854,57,4,,-0.723,0.47
4,Senate,9378,6,0,VT,1,2,3,"TICHENOR, Isaac",T000264,1754.0,1838.0,0.428,-0.629,,,,,,0.386,0.603
4,Senate,6063,40,0,VA,13,0,3,"MASON, Stevens Thomson",M000226,1760.0,1803.0,-0.617,-0.652,-15.63621,0.749,54,8,,-0.994,-0.107
4,Senate,9238,40,0,VA,13,0,3,"TAZEWELL, Henry",T000107,1753.0,1799.0,-0.666,-0.383,-15.16318,0.823,78,8,,-0.764,-0.188
