congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
14,President,99872,99,0,USA,13,,,"MADISON, James, Jr.",M000043,1751.0,1836.0,0.138,0.731,,,,,,,
14,Senate,2296,1,0,CT,1,0,3,"DAGGETT, David",D000002,1764.0,1851.0,0.559,-0.349,-51.2507,0.718,155,22,,0.518,-0.321
14,Senate,2316,1,0,CT,1,0,3,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.776,-0.182,-68.76944,0.564,120,41,,0.889,-0.458
14,Senate,4586,11,0,DE,1,0,3,"HORSEY, Outerbridge",H000795,1777.0,1842.0,0.522,-0.044,-44.38872,0.723,137,15,,0.576,0.156
14,Senate,9947,11,0,DE,1,0,3,"WELLS, William Hill",W000287,1769.0,1829.0,0.746,0.485,-51.9077,0.675,132,25,,0.67,0.311
14,Senate,686,44,0,GA,13,1,3,"BIBB, William Wyatt",B000434,1781.0,1820.0,-0.373,-0.565,-22.6388,0.681,59,10,,-0.518,-0.35
14,Senate,9157,44,0,GA,13,0,3,"TAIT, Charles",T000015,1768.0,1835.0,-0.225,-0.355,-76.01961,0.62,159,35,,-0.161,-0.233
14,Senate,9482,44,0,GA,13,2,3,"TROUP, George Michael",T000382,1780.0,1856.0,-0.238,-0.192,-13.59692,0.723,42,3,,-0.185,-0.349
14,Senate,6941,22,0,IN,13,0,3,"NOBLE, James",N000118,1785.0,1831.0,0.26,0.629,-20.47299,0.614,42,14,,0.329,0.944
14,Senate,9233,22,0,IN,13,0,3,"TAYLOR, Waller",T000102,1786.0,1826.0,-0.014,0.369,-19.59504,0.605,39,11,,-0.093,0.178
14,Senate,478,51,0,KY,13,1,3,"BARRY, William Taylor",B000192,1784.0,1835.0,0.141,0.701,-29.09192,0.775,114,8,,0.03,0.725
14,Senate,4054,51,0,KY,1,2,5,"HARDIN, Martin D.",H000186,1780.0,1823.0,0.131,0.398,-15.06598,0.673,38,4,,0.157,0.353
14,Senate,9159,51,0,KY,13,0,3,"TALBOT, Isham",T000017,1773.0,1837.0,0.131,0.616,-41.99037,0.705,120,13,,0.2,0.472
14,Senate,1111,45,0,LA,13,0,3,"BROWN, James",B000921,1766.0,1835.0,0.036,-0.008,-63.78109,0.634,140,33,,0.168,0.38
14,Senate,3377,45,0,LA,13,0,3,"FROMENTIN, Eligius",F000389,,1822.0,0.168,0.132,-70.16349,0.585,131,38,,0.386,0.517
14,Senate,3655,52,0,MD,1,0,3,"GOLDSBOROUGH, Robert Henry",G000264,1779.0,1836.0,0.484,-0.098,-69.90395,0.62,146,33,,0.637,-0.113
14,Senate,4044,52,0,MD,1,2,3,"HANSON, Alexander Contee",H000176,1786.0,1819.0,0.453,0.098,,,,,,0.808,0.589
14,Senate,4090,52,0,MD,1,1,3,"HARPER, Robert Goodloe",H000225,1765.0,1825.0,0.469,-0.065,-33.61,0.587,63,17,,0.507,0.202
14,Senate,271,3,0,MA,1,2,3,"ASHMUN, Eli Porter",A000317,1770.0,1819.0,0.501,-0.865,-12.07401,0.76,44,3,,0.553,-0.833
14,Senate,3705,3,0,MA,1,1,3,"GORE, Christopher",G000322,1758.0,1827.0,0.556,-0.44,-19.94886,0.782,81,8,,0.599,-0.641
14,Senate,9650,3,0,MA,13,0,3,"VARNUM, Joseph Bradley",V000074,1751.0,1821.0,-0.068,0.063,-155.3219,0.388,164,85,,-0.354,-0.754
14,Senate,6054,4,0,NH,1,0,3,"MASON, Jeremiah",M000217,1768.0,1848.0,0.649,-0.346,-53.26007,0.696,147,26,,0.621,-0.325
14,Senate,9341,4,0,NH,1,0,3,"THOMPSON, Thomas Weston",T000220,1766.0,1821.0,0.567,-0.473,-49.71002,0.708,144,20,,0.498,-0.522
14,Senate,1974,12,0,NJ,13,0,3,"CONDIT, John",C000671,1755.0,1834.0,-0.234,0.321,-66.3018,0.661,160,40,,-0.372,0.03
14,Senate,10235,12,0,NJ,13,0,3,"WILSON, James Jefferson",W000595,1775.0,1824.0,-0.996,-0.094,-70.13716,0.623,148,50,,-0.994,-0.108
14,Senate,5270,13,0,NY,1,0,3,"KING, Rufus",K000212,1755.0,1827.0,0.575,-0.302,-46.5208,0.722,143,23,,0.524,-0.227
14,Senate,8211,13,0,NY,13,0,3,"SANFORD, Nathan",S000052,1777.0,1838.0,0.126,0.132,-93.47918,0.522,144,51,,0.276,0.265
