congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
40,President,99885,99,0,USA,200,,,"JOHNSON, Andrew",J000116,1808,1875.0,,,,,,,,,
40,Senate,8783,41,0,AL,200,0,3,"SPENCER, George Eliphaz",S000723,1836,1893.0,0.283,0.959,-40.84301,0.642,92,19,,0.293,0.956
40,Senate,9837,41,0,AL,200,0,3,"WARNER, Willard",W000159,1826,1906.0,0.259,0.493,-74.82774,0.577,136,41,,0.241,0.417
40,Senate,6216,42,0,AR,200,0,3,"McDONALD, Alexander",M000408,1832,1903.0,0.252,0.968,-72.1655,0.725,224,30,,0.259,0.966
40,Senate,7851,42,0,AR,200,0,3,"RICE, Benjamin Franklin",R000195,1828,1905.0,0.245,0.97,-61.63328,0.727,193,27,,0.266,0.808
40,Senate,1921,71,0,CA,200,0,3,"COLE, Cornelius",C000607,1822,1924.0,0.29,-0.19,-335.31225,0.579,614,181,,0.28,-0.098
40,Senate,1997,71,0,CA,200,0,3,"CONNESS, John",C000695,1821,1909.0,0.328,0.036,-217.17866,0.646,497,120,,0.338,-0.018
40,Senate,2617,1,0,CT,200,0,3,"DIXON, James",D000369,1814,1873.0,0.108,-0.228,-244.60363,0.551,410,136,,-0.15,-0.274
40,Senate,3122,1,0,CT,200,0,3,"FERRY, Orris Sanford",F000094,1823,1875.0,0.178,-0.476,-297.92598,0.563,518,162,,0.277,-0.477
40,Senate,525,11,0,DE,100,2,5,"BAYARD, James Asheton, Jr.",B000248,1799,1880.0,-0.351,0.517,-31.22725,0.853,197,16,,-0.487,0.109
40,Senate,7892,11,0,DE,100,1,3,"RIDDLE, George Read",R000239,1817,1867.0,-0.275,0.418,,,,,,-0.217,-0.347
40,Senate,8223,11,0,DE,100,0,3,"SAULSBURY, Willard, Sr.",S000074,1820,1892.0,-0.516,0.265,-30.52862,0.872,222,16,,-0.589,0.298
40,Senate,7090,43,0,FL,200,0,3,"OSBORN, Thomas Ward",O000109,1833,1898.0,0.435,0.901,-62.64585,0.739,207,29,,0.407,0.832
40,Senate,9924,43,0,FL,200,0,3,"WELCH, Adonijah Strong",W000261,1821,1889.0,0.394,0.876,-57.15971,0.709,166,25,,0.38,0.738
40,Senate,9492,21,0,IL,200,0,3,"TRUMBULL, Lyman",T000392,1813,1896.0,0.127,-0.081,-296.41476,0.601,583,157,,0.119,-0.197
