congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
41,President,99886,99,0,USA,200,0,0,"GRANT, Hiram Ulysses",,1822,1885,0.18,0.018,-4.68533,0.716,14,0,,,
41,Senate,8783,41,0,AL,200,0,3,"SPENCER, George Eliphaz",S000723,1836,1893,0.283,0.959,-255.77642,0.627,548,142,,0.246,0.969
41,Senate,9837,41,0,AL,200,0,3,"WARNER, Willard",W000159,1826,1906,0.259,0.493,-294.84005,0.615,607,155,,0.263,0.571
41,Senate,6216,42,0,AR,200,0,3,"McDONALD, Alexander",M000408,1832,1903,0.252,0.968,-246.74277,0.672,621,104,,0.299,0.954
41,Senate,7851,42,0,AR,200,0,3,"RICE, Benjamin Franklin",R000195,1828,1905,0.245,0.97,-234.34598,0.674,595,119,,0.315,0.949
41,Senate,1585,71,0,CA,100,0,3,"CASSERLY, Eugene",C000236,1820,1883,-0.495,-0.136,-120.26178,0.829,641,48,,-0.549,-0.144
41,Senate,1921,71,0,CA,200,0,3,"COLE, Cornelius",C000607,1822,1924,0.29,-0.19,-347.83338,0.577,632,191,,0.296,-0.085
41,Senate,1202,1,0,CT,200,0,3,"BUCKINGHAM, William Alfred",B001021,1804,1875,0.3,-0.725,-257.99897,0.615,530,132,,0.228,-0.621
41,Senate,3122,1,0,CT,200,0,3,"FERRY, Orris Sanford",F000094,1823,1875,0.178,-0.476,-109.14842,0.637,242,46,,0.106,-0.994
41,Senate,528,11,0,DE,100,0,3,"BAYARD, Thomas Francis, Sr.",B000253,1828,1898,-0.412,-0.656,-117.97136,0.805,544,49,,-0.494,-0.46
41,Senate,8223,11,0,DE,100,0,3,"SAULSBURY, Willard, Sr.",S000074,1820,1892,-0.516,0.265,-54.96307,0.816,270,25,,-0.486,0.065
41,Senate,3571,43,0,FL,200,0,3,"GILBERT, Abijah",G000171,1806,1881,0.34,-0.042,-262.5763,0.595,505,160,,0.358,0.122
41,Senate,7090,43,0,FL,200,0,3,"OSBORN, Thomas Ward",O000109,1833,1898,0.435,0.901,-201.39692,0.708,583,97,,0.45,0.893
41,Senate,4416,44,0,GA,200,0,3,"HILL, Joshua",H000599,1812,1891,-0.054,0.414,-38.165,0.672,96,20,,0.007,0.84
41,Senate,6484,44,0,GA,100,0,3,"MILLER, Homer Virgil Milton",M000728,1814,1896,-0.638,0.342,-8.46871,0.855,54,3,,-0.608,0.337
41,Senate,9492,21,0,IL,200,0,3,"TRUMBULL, Lyman",T000392,1813,1896,0.127,-0.081,-331.88537,0.564,579,192,,0.137,-0.219
