congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
27,President,99877,99,0,USA,29,,,"HARRISON, William Henry",H000279,1773.0,1841.0,,,,,,,,,
27,President,99878,99,0,USA,29,0,0,"TYLER, John",T000450,1790.0,1862.0,0.251,-0.968,-17.0594,0.623,36,7,,,
27,Senate,334,41,0,AL,100,2,3,"BAGBY, Arthur Pendleton",B000030,1794.0,1858.0,-0.514,0.126,-82.9665,0.794,359,39,,-0.544,0.184
27,Senate,1809,41,0,AL,100,0,3,"CLAY, Clement Comer",C000481,1789.0,1866.0,-0.472,0.067,-32.37757,0.903,316,13,,-0.562,0.179
27,Senate,5275,41,0,AL,100,0,3,"KING, William Rufus de Vane",K000217,1786.0,1853.0,-0.373,-0.088,-144.7625,0.82,729,70,,-0.497,0.198
27,Senate,3411,42,0,AR,100,0,3,"FULTON, William Savin",F000425,1795.0,1844.0,-0.608,0.433,-115.77887,0.859,761,51,,-0.639,0.357
27,Senate,8373,42,0,AR,100,0,3,"SEVIER, Ambrose Hundley",S000256,1801.0,1848.0,-0.636,0.528,-124.92073,0.828,663,59,,-0.653,0.506
27,Senate,4768,1,0,CT,29,0,3,"HUNTINGTON, Jabez Williams",H000997,1788.0,1847.0,0.485,-0.02,-78.451,0.893,691,35,,0.415,0.049
27,Senate,8675,1,0,CT,100,0,3,"SMITH, Perry",S000600,1783.0,1852.0,-0.35,-0.789,-59.20883,0.906,598,24,,-0.344,-0.939
27,Senate,527,11,0,DE,29,0,3,"BAYARD, Richard Henry",B000251,1796.0,1868.0,0.113,0.385,-152.97122,0.784,628,69,,0.052,0.407
27,Senate,1825,11,0,DE,29,0,3,"CLAYTON, Thomas",C000499,1777.0,1854.0,0.442,-0.271,-179.35387,0.786,744,81,,0.448,-0.256
27,Senate,669,44,0,GA,29,0,3,"BERRIEN, John Macpherson",B000413,1781.0,1856.0,-0.142,0.654,-214.6798,0.739,709,95,,-0.159,0.846
27,Senate,2284,44,0,GA,100,0,3,"CUTHBERT, Alfred",C001023,1785.0,1856.0,-0.338,0.002,-100.97405,0.82,509,42,,-0.503,0.267
27,Senate,6381,21,0,IL,100,0,3,"McROBERTS, Samuel",M000599,1799.0,1843.0,-0.7,-0.157,-60.37376,0.908,627,26,,-0.69,-0.199
27,Senate,10453,21,0,IL,100,0,3,"YOUNG, Richard Montgomery",Y000050,1798.0,1861.0,-0.576,0.446,-128.53999,0.828,679,56,,-0.499,0.16
27,Senate,8674,22,0,IN,29,0,3,"SMITH, Oliver Hampton",S000599,1794.0,1859.0,0.181,0.025,-219.54044,0.76,801,103,,0.244,-0.089
27,Senate,10005,22,0,IN,29,0,3,"WHITE, Albert Smith",W000351,1803.0,1864.0,0.263,-0.203,-179.40639,0.774,701,85,,0.374,-0.456
27,Senate,1810,51,0,KY,29,1,3,"CLAY, Henry",C000482,1777.0,1852.0,0.262,0.547,-28.07004,0.923,350,13,,0.199,0.544
27,Senate,2181,51,0,KY,29,2,3,"CRITTENDEN, John Jordan",C000912,1786.0,1863.0,0.03,0.669,-87.58969,0.775,344,37,,0.036,0.52
