congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
53,President,99890,99,0,USA,100,0,0,"CLEVELAND, Stephen Grover",,,,-0.362,-0.758,-0.74352,0.94,12,0,,,
53,Senate,6682,41,0,AL,100,0,3,"MORGAN, John Tyler",M000954,1824.0,1907.0,-0.43,-0.22,-103.99051,0.714,309,55,,-0.326,0.027
53,Senate,7644,41,0,AL,100,0,3,"PUGH, James Lawrence",P000561,1820.0,1907.0,-0.437,0.078,-125.35768,0.742,421,69,,-0.341,0.18
53,Senate,674,42,0,AR,100,0,3,"BERRY, James Henderson",B000418,1841.0,1913.0,-0.65,0.358,-52.64936,0.89,451,20,,-0.717,0.249
53,Senate,5042,42,0,AR,100,0,3,"JONES, James Kimbrough",J000231,1839.0,1908.0,-0.531,0.149,-66.08831,0.87,474,33,,-0.54,0.145
53,Senate,7345,71,0,CA,200,2,5,"PERKINS, George Clement",P000232,1839.0,1923.0,0.308,-0.021,-116.7296,0.774,455,52,,0.273,0.189
53,Senate,8836,71,0,CA,200,1,3,"STANFORD, Leland",S000793,1824.0,1893.0,0.195,-0.001,,,,,,,
53,Senate,10045,71,0,CA,100,0,3,"WHITE, Stephen Mallory",W000394,1853.0,1901.0,-0.352,0.01,-88.35503,0.803,402,40,,-0.333,-0.006
53,Senate,9246,62,0,CO,200,0,3,"TELLER, Henry Moore",T000116,1830.0,1914.0,0.161,0.485,-87.51019,0.821,443,42,,0.156,0.519
53,Senate,10302,62,0,CO,200,0,3,"WOLCOTT, Edward Oliver",W000667,1848.0,1905.0,0.185,0.161,-66.96894,0.618,139,38,,0.073,0.403
53,Senate,4220,1,0,CT,200,0,3,"HAWLEY, Joseph Roswell",H000377,1826.0,1905.0,0.304,-0.753,-73.62947,0.844,434,37,,0.315,-0.659
53,Senate,7482,1,0,CT,200,0,3,"PLATT, Orville Hitchcock",P000382,1827.0,1905.0,0.433,-0.901,-63.32434,0.87,454,31,,0.493,-0.87
53,Senate,3765,11,0,DE,100,0,3,"GRAY, George",G000396,1840.0,1925.0,-0.43,-0.903,-59.80603,0.848,362,24,,-0.439,-0.899
53,Senate,4397,11,0,DE,200,0,3,"HIGGINS, Anthony",H000577,1840.0,1912.0,0.362,-0.378,-38.20678,0.888,322,15,,0.381,-0.409
53,Senate,1425,43,0,FL,100,0,3,"CALL, Wilkinson",C000051,1834.0,1910.0,-0.397,0.158,-114.23634,0.76,416,56,,-0.39,0.401
53,Senate,7227,43,0,FL,100,0,3,"PASCO, Samuel",P000095,1834.0,1917.0,-0.516,-0.14,-80.00772,0.846,478,39,,-0.517,-0.235
53,Senate,1953,44,0,GA,100,1,3,"COLQUITT, Alfred Holt",C000647,1824.0,1894.0,-0.49,-0.143,,,,,,-0.537,0.483
53,Senate,3697,44,0,GA,100,0,3,"GORDON, John Brown",G000313,1832.0,1904.0,-0.376,0.145,-38.96235,0.83,209,19,,-0.413,-0.448
53,Senate,9787,44,0,GA,100,2,5,"WALSH, Patrick",W000103,1840.0,1899.0,-0.452,0.05,-63.01598,0.82,317,38,,-0.451,0.068
53,Senate,2738,63,0,ID,200,0,3,"DUBOIS, Fred Thomas",D000509,1851.0,1930.0,0.079,0.63,-73.19886,0.816,360,31,,0.246,0.536
53,Senate,8489,63,0,ID,200,0,3,"SHOUP, George Laird",S000382,1836.0,1904.0,0.422,0.271,-35.5587,0.904,354,16,,0.388,0.42
53,Senate,2239,21,0,IL,200,0,3,"CULLOM, Shelby Moore",C000973,1829.0,1914.0,0.286,-0.442,-62.02582,0.846,371,26,,0.266,-0.448
53,Senate,7179,21,0,IL,100,0,3,"PALMER, John McAuley",P000042,1817.0,1900.0,-0.405,-0.899,-67.9914,0.833,371,31,,-0.44,-0.864
53,Senate,9526,22,0,IN,100,0,3,"TURPIE, David",T000432,1828.0,1909.0,-0.389,0.08,-81.47108,0.817,402,37,,-0.437,-0.086
53,Senate,9685,22,0,IN,100,0,3,"VOORHEES, Daniel Wolsey",V000116,1827.0,1897.0,-0.313,0.143,-95.24593,0.801,429,48,,-0.369,-0.317
53,Senate,141,31,0,IA,200,0,3,"ALLISON, William Boyd",A000160,1829.0,1908.0,0.314,-0.187,-58.67936,0.87,423,25,,0.344,-0.339
53,Senate,10234,31,0,IA,200,0,3,"WILSON, James Falconer",W000594,1828.0,1895.0,0.305,-0.303,-12.20652,0.836,68,4,,0.478,-0.173
53,Senate,6027,32,0,KS,100,0,3,"MARTIN, John",M000185,1833.0,1913.0,-0.41,0.386,-76.64304,0.833,420,32,,-0.409,0.388
53,Senate,7306,32,0,KS,340,0,3,"PEFFER, William Alfred",P000188,1831.0,1912.0,-0.058,0.998,-165.08105,0.727,517,64,,-0.068,0.998
53,Senate,751,51,0,KY,100,0,3,"BLACKBURN, Joseph Clay Stiles",B000508,1838.0,1918.0,-0.53,-0.04,-76.08858,0.842,442,31,,-0.6,-0.149
53,Senate,5679,51,0,KY,100,0,3,"LINDSAY, William",L000327,1835.0,1909.0,-0.498,-0.802,-72.31286,0.848,438,30,,-0.558,-0.621
53,Senate,781,45,0,LA,100,2,5,"BLANCHARD, Newton Crain",B000541,1849.0,1922.0,-0.423,-0.146,,,,,,-0.334,-0.143
53,Senate,1391,45,0,LA,100,0,3,"CAFFERY, Donelson",C000016,1835.0,1906.0,-0.342,-0.94,-76.03607,0.824,392,40,,-0.391,-0.92
53,Senate,10019,45,0,LA,100,1,3,"WHITE, Edward Douglass",W000366,1845.0,1921.0,-0.393,-0.919,-7.25363,0.914,81,2,,-0.461,-0.887
53,Senate,3385,2,0,ME,200,0,3,"FRYE, William Pierce",F000398,1830.0,1911.0,0.387,-0.432,-62.49658,0.859,412,33,,0.467,-0.646
53,Senate,3917,2,0,ME,200,0,3,"HALE, Eugene",H000029,1836.0,1918.0,0.284,-0.457,-40.67339,0.892,355,13,,0.372,-0.759
53,Senate,3557,52,0,MD,100,0,3,"GIBSON, Charles Hopper",G000157,1842.0,1900.0,-0.319,-0.564,-53.37413,0.859,351,25,,-0.321,-0.544
