congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
28,President,99878,99,0,USA,29,,,"TYLER, John",T000450,1790.0,1862.0,0.251,-0.968,,,,,,,
28,Senate,334,41,0,AL,100,0,3,"BAGBY, Arthur Pendleton",B000030,1794.0,1858.0,-0.514,0.126,-91.21355,0.698,254,42,,-0.496,0.234
28,Senate,5275,41,0,AL,100,1,3,"KING, William Rufus de Vane",K000217,1786.0,1853.0,-0.373,-0.088,-21.34395,0.653,50,12,,-0.435,0.403
28,Senate,5635,41,0,AL,100,2,5,"LEWIS, Dixon Hall",L000278,1802.0,1848.0,-0.623,0.782,,,,,,-0.631,0.459
28,Senate,263,42,0,AR,100,2,3,"ASHLEY, Chester",A000311,1790.0,1848.0,-0.413,-0.268,-31.43139,0.708,91,17,,-0.425,0.031
28,Senate,3411,42,0,AR,100,1,3,"FULTON, William Savin",F000425,1795.0,1844.0,-0.608,0.433,-43.12705,0.771,166,21,,-0.556,0.406
28,Senate,8373,42,0,AR,100,0,3,"SEVIER, Ambrose Hundley",S000256,1801.0,1848.0,-0.636,0.528,-62.38781,0.767,235,24,,-0.579,0.494
28,Senate,4768,1,0,CT,29,0,3,"HUNTINGTON, Jabez Williams",H000997,1788.0,1847.0,0.485,-0.02,-36.58779,0.859,240,12,,0.529,-0.166
28,Senate,6931,1,0,CT,100,0,3,"NILES, John Milton",N000108,1787.0,1856.0,-0.272,-0.525,-54.61026,0.718,165,26,,-0.266,-0.798
28,Senate,527,11,0,DE,29,0,3,"BAYARD, Richard Henry",B000251,1796.0,1868.0,0.113,0.385,-52.26405,0.809,247,23,,0.195,0.501
28,Senate,1825,11,0,DE,29,0,3,"CLAYTON, Thomas",C000499,1777.0,1854.0,0.442,-0.271,-112.39286,0.647,258,58,,0.149,0.05
28,Senate,669,44,0,GA,29,0,3,"BERRIEN, John Macpherson",B000413,1781.0,1856.0,-0.142,0.654,-77.63913,0.718,234,37,,-0.013,0.894
28,Senate,1954,44,0,GA,100,0,3,"COLQUITT, Walter Terry",C000648,1799.0,1855.0,-0.667,0.741,-44.46248,0.781,180,18,,-0.712,0.428
28,Senate,999,21,0,IL,100,0,3,"BREESE, Sidney",B000793,1800.0,1878.0,-0.404,-0.592,-65.89692,0.768,250,37,,-0.492,-0.482
28,Senate,6381,21,0,IL,100,5,3,"McROBERTS, Samuel",M000599,1799.0,1843.0,-0.7,-0.157,,,,,,,
28,Senate,8360,21,0,IL,100,0,5,"SEMPLE, James",S000239,1798.0,1866.0,-0.422,-0.333,-95.21455,0.661,230,46,,-0.506,-0.173
28,Senate,4041,22,0,IN,100,0,3,"HANNEGAN, Edward Allen",H000167,1807.0,1859.0,-0.288,-0.175,-102.14361,0.631,222,58,,-0.331,-0.221
28,Senate,10005,22,0,IN,29,0,3,"WHITE, Albert Smith",W000351,1803.0,1864.0,0.263,-0.203,-86.5229,0.701,244,39,,0.174,-0.258
28,Senate,2181,51,0,KY,29,0,3,"CRITTENDEN, John Jordan",C000912,1786.0,1863.0,0.03,0.669,-37.10573,0.843,217,10,,0.092,0.577
28,Senate,6666,51,0,KY,29,0,3,"MOREHEAD, James Turner",M000938,1797.0,1854.0,0.216,0.344,-40.92397,0.836,229,15,,0.212,0.658
28,Senate,469,45,0,LA,29,0,3,"BARROW, Alexander",B000183,1801.0,1846.0,0.032,0.422,-69.21406,0.763,256,34,,0.057,0.39
28,Senate,4959,45,0,LA,29,0,3,"JOHNSON, Henry",J000137,1783.0,1864.0,-0.041,0.25,-65.02688,0.743,219,27,,-0.037,0.538
28,Senate,3007,2,0,ME,29,0,3,"EVANS, George",E000241,1797.0,1867.0,0.576,0.042,-59.50605,0.807,277,37,,0.655,0.17
28,Senate,3049,2,0,ME,100,0,3,"FAIRFIELD, John",F000006,1797.0,1847.0,-0.313,-0.651,-81.7827,0.742,274,37,,-0.288,-0.885
28,Senate,6427,52,0,MD,29,0,3,"MERRICK, William Duhurst",M000654,1793.0,1857.0,-0.041,0.867,-83.65859,0.657,199,46,,-0.163,0.786
28,Senate,7282,52,0,MD,29,0,3,"PEARCE, James Alfred",P000161,1805.0,1862.0,-0.069,0.823,-58.32164,0.718,176,28,,0.045,0.474
28,Senate,513,3,0,MA,29,0,3,"BATES, Isaac Chapman",B000233,1779.0,1845.0,0.638,-0.084,-29.23445,0.887,243,6,,0.509,-0.069
28,Senate,1711,3,0,MA,29,0,3,"CHOATE, Rufus",C000375,1799.0,1859.0,0.354,-0.074,-43.17252,0.838,244,18,,0.409,-0.205
28,Senate,7531,23,0,MI,29,0,3,"PORTER, Augustus Seymour",P000437,1798.0,1872.0,0.282,-0.18,-62.06564,0.793,268,33,,0.357,-0.235
28,Senate,10339,23,0,MI,29,0,3,"WOODBRIDGE, William",W000709,1780.0,1861.0,0.483,-0.488,-58.98051,0.796,259,31,,0.541,-0.594
