congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
36,President,99883,99,0,USA,100,,,"BUCHANAN, James",B001005,1791.0,1868,-0.721,-0.045,,,,,,,
36,Senate,1808,41,0,AL,100,0,3,"CLAY, Clement Claiborne, Jr.",C000480,1816.0,1882,-0.592,0.806,-38.0048,0.811,181,11,,-0.56,0.828
36,Senate,3192,41,0,AL,100,0,3,"FITZPATRICK, Benjamin",F000174,1802.0,1869,-0.692,0.588,-84.8957,0.785,351,40,,-0.624,0.655
36,Senate,4990,42,0,AR,100,0,3,"JOHNSON, Robert Ward",J000172,1814.0,1879,-0.416,0.188,-108.85031,0.749,376,49,,-0.47,0.192
36,Senate,8339,42,0,AR,100,0,3,"SEBASTIAN, William King",S000216,1812.0,1865,-0.421,-0.046,-113.7327,0.768,431,50,,-0.499,-0.185
36,Senate,1057,71,0,CA,100,1,3,"BRODERICK, David Colbreth",B000857,1820.0,1859,0.335,0.933,-9.15303,0.744,31,3,,0.169,0.986
36,Senate,3887,71,0,CA,100,0,3,"GWIN, William McKendree",G000540,1805.0,1885,-0.381,-0.373,-138.20294,0.718,417,60,,-0.498,-0.609
36,Senate,4198,71,0,CA,100,2,5,"HAUN, Henry Peter",H000353,1815.0,1860,-0.487,-0.838,-11.52878,0.76,42,7,,-0.483,-0.786
36,Senate,5490,71,0,CA,100,3,3,"LATHAM, Milton Slocum",L000110,1827.0,1882,-0.204,0.119,-214.74642,0.617,444,115,,-0.339,-0.494
36,Senate,2617,1,0,CT,200,0,3,"DIXON, James",D000369,1814.0,1873,0.108,-0.228,-125.22488,0.754,443,65,,0.032,-0.668
36,Senate,3310,1,0,CT,200,0,3,"FOSTER, Lafayette Sabine",F000308,1806.0,1880,0.142,-0.838,-132.25502,0.774,517,69,,0.082,-0.644
36,Senate,525,11,0,DE,100,0,3,"BAYARD, James Asheton, Jr.",B000248,1799.0,1880,-0.351,0.517,-69.45319,0.782,282,33,,-0.356,0.625
36,Senate,8223,11,0,DE,100,0,3,"SAULSBURY, Willard, Sr.",S000074,1820.0,1892,-0.516,0.265,-100.2458,0.708,290,49,,-0.46,0.118
36,Senate,5942,43,0,FL,100,0,3,"MALLORY, Stephen Russell",M000084,1813.0,1873,-0.471,0.101,-77.64245,0.707,224,34,,-0.558,-0.194
36,Senate,10462,43,0,FL,100,0,3,"YULEE, David Levy",Y000061,1810.0,1886,-0.561,0.428,-59.86157,0.742,201,31,,-0.654,0.182
36,Senate,4833,44,0,GA,100,0,3,"IVERSON, Alfred, Sr.",I000049,1798.0,1873,-0.631,-0.091,-137.88777,0.668,342,65,,-0.698,-0.414
36,Senate,9423,44,0,GA,100,0,3,"TOOMBS, Robert Augustus",T000313,1810.0,1885,-0.345,0.939,-90.2421,0.706,259,43,,-0.283,0.959
36,Senate,2692,21,0,IL,100,0,3,"DOUGLAS, Stephen Arnold",D000457,1813.0,1861,-0.26,-0.551,-116.7137,0.648,269,50,,-0.281,-0.681
36,Senate,9492,21,0,IL,200,0,3,"TRUMBULL, Lyman",T000392,1813.0,1896,0.127,-0.081,-176.79231,0.712,521,88,,0.339,0.159
