congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
37,President,99884,99,0,USA,200,0,0,"LINCOLN, Abraham",L000313,1809,1865,0.431,0.902,-1.79088,0.887,15,0,,,
37,Senate,6550,42,0,AR,100,0,3,"MITCHEL, Charles Burton",M000801,1815,1864,-0.969,-0.245,-4.38528,0.899,41,1,,-0.969,-0.247
37,Senate,8339,42,0,AR,100,0,3,"SEBASTIAN, William King",S000216,1812,1865,-0.421,-0.046,,,,,,,
37,Senate,5490,71,0,CA,100,0,3,"LATHAM, Milton Slocum",L000110,1827,1882,-0.204,0.119,-192.38321,0.691,520,93,,-0.313,-0.242
37,Senate,6222,71,0,CA,100,0,3,"McDOUGALL, James Alexander",M000416,1817,1867,-0.153,0.254,-224.82922,0.613,459,115,,-0.156,0.008
37,Senate,2617,1,0,CT,200,0,3,"DIXON, James",D000369,1814,1873,0.108,-0.228,-293.05391,0.643,663,151,,0.075,-0.483
37,Senate,3310,1,0,CT,200,0,3,"FOSTER, Lafayette Sabine",F000308,1806,1880,0.142,-0.838,-252.76337,0.713,748,112,,0.08,-0.997
37,Senate,525,11,0,DE,100,0,3,"BAYARD, James Asheton, Jr.",B000248,1799,1880,-0.351,0.517,-28.5843,0.815,140,11,,-0.454,0.407
37,Senate,8223,11,0,DE,100,0,3,"SAULSBURY, Willard, Sr.",S000074,1820,1892,-0.516,0.265,-118.73542,0.786,493,50,,-0.538,0.285
37,Senate,1148,21,0,IL,200,2,5,"BROWNING, Orville Hickman",B000960,1806,1881,-0.224,-0.975,-226.36029,0.666,557,107,,-0.215,-0.914
37,Senate,2692,21,0,IL,100,1,3,"DOUGLAS, Stephen Arnold",D000457,1813,1861,-0.26,-0.551,-17.10032,0.638,38,8,,-0.223,0.07
37,Senate,7883,21,0,IL,100,3,3,"RICHARDSON, William Alexander",R000228,1811,1875,-0.303,0.066,,,,,,-0.348,0.325
37,Senate,9492,21,0,IL,200,0,3,"TRUMBULL, Lyman",T000392,1813,1896,0.127,-0.081,-415.46219,0.566,729,241,,0.349,0.341
37,Senate,1038,22,0,IN,100,1,3,"BRIGHT, Jesse David",B000835,1812,1875,-0.445,-0.606,-35.14187,0.72,107,17,,-0.544,-0.285
37,Senate,5442,22,0,IN,200,0,3,"LANE, Henry Smith",L000060,1811,1881,0.142,0.345,-303.16037,0.649,701,134,,0.175,0.271
37,Senate,9526,22,0,IN,100,3,3,"TURPIE, David",T000432,1828,1909,-0.389,0.08,-27.98717,0.787,117,12,,-0.403,0.038
37,Senate,10394,22,0,IN,206,2,5,"WRIGHT, Joseph Albert",W000766,1810,1867,-0.144,-0.376,-235.27013,0.53,371,126,,0.008,0.234
