congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
19,President,99874,99,0,USA,22,0,0,"ADAMS, John Quincy",A000041,1767.0,1848.0,0.396,-0.147,-5.07877,0.677,13,2,,,
19,Senate,1629,41,0,AL,555,1,3,"CHAMBERS, Henry H.",C000284,1790.0,1826.0,,,,,,,,,
19,Senate,5275,41,0,AL,555,0,3,"KING, William Rufus de Vane",K000217,1786.0,1853.0,-0.373,-0.088,-72.76415,0.683,191,42,,-0.383,-0.253
19,Senate,6310,41,0,AL,555,3,3,"McKINLEY, John",M000519,1780.0,1852.0,-0.344,0.068,-22.6254,0.713,67,12,,-0.464,0.168
19,Senate,7427,41,0,AL,555,2,5,"PICKENS, Israel",P000322,1780.0,1827.0,-0.197,-0.019,,,,,,0.048,0.398
19,Senate,2865,1,0,CT,555,0,3,"EDWARDS, Henry Waggaman",E000070,1779.0,1847.0,0.571,0.294,-70.09074,0.713,207,34,,0.656,0.274
19,Senate,10127,1,0,CT,22,0,3,"WILLEY, Calvin",W000482,1776.0,1858.0,0.549,0.195,-43.39587,0.73,138,22,,0.489,0.036
19,Senate,1825,11,0,DE,22,0,3,"CLAYTON, Thomas",C000499,1777.0,1854.0,0.442,-0.271,-75.7371,0.652,177,34,,0.506,-0.271
19,Senate,7897,11,0,DE,555,3,3,"RIDGELY, Henry Moore",R000245,1779.0,1847.0,0.213,-0.226,-52.59676,0.527,82,29,,0.14,0.062
19,Senate,8014,11,0,DE,22,2,5,"RODNEY, Daniel",R000378,1764.0,1846.0,,,,,,,,0.269,0.963
19,Senate,9613,11,0,DE,22,1,3,"VAN DYKE, Nicholas",V000037,1770.0,1826.0,0.401,-0.237,-15.4627,0.686,41,6,,0.706,-0.242
19,Senate,669,44,0,GA,555,0,3,"BERRIEN, John Macpherson",B000413,1781.0,1856.0,-0.142,0.654,-124.861,0.513,187,64,,-0.226,-0.067
19,Senate,1873,44,0,GA,555,0,3,"COBB, Thomas Willis",C000553,1784.0,1830.0,-0.228,-0.974,-41.55964,0.779,166,17,,-0.196,-0.825
19,Senate,5093,21,0,IL,555,0,3,"KANE, Elias Kent",K000006,1794.0,1835.0,-0.359,0.552,-74.46931,0.681,194,35,,-0.285,0.723
19,Senate,9297,21,0,IL,22,0,3,"THOMAS, Jesse Burgess",T000171,1777.0,1853.0,0.231,0.591,-45.33595,0.781,183,19,,0.274,0.724
19,Senate,4320,22,0,IN,22,0,3,"HENDRICKS, William",H000494,1782.0,1850.0,0.001,1.0,-60.97755,0.738,201,25,,0.124,0.833
19,Senate,6941,22,0,IN,22,0,3,"NOBLE, James",N000118,1785.0,1831.0,0.26,0.629,-49.52536,0.757,178,23,,0.293,0.956
19,Senate,4988,51,0,KY,555,0,3,"JOHNSON, Richard Mentor",J000170,1780.0,1850.0,-0.18,0.02,-87.87572,0.575,159,40,,-0.254,0.78
19,Senate,8087,51,0,KY,555,0,3,"ROWAN, John",R000471,1773.0,1843.0,-0.046,-0.271,-78.89666,0.663,192,35,,-0.393,-0.014
