congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
12,President,99872,99,0,USA,13,0,0,"MADISON, James, Jr.",M000043,1751.0,1836.0,0.138,0.731,-3.3538,0.852,21,1,,,
12,Senate,2316,1,0,CT,1,0,3,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.776,-0.182,-32.6618,0.782,133,15,,1.0,-0.03
12,Senate,3678,1,0,CT,1,0,3,"GOODRICH, Chauncey",G000293,1759.0,1815.0,0.759,-0.04,-25.99986,0.873,192,10,,0.707,-0.034
12,Senate,524,11,0,DE,1,0,3,"BAYARD, James Asheton, Sr.",B000249,1767.0,1815.0,0.619,-0.47,-33.04217,0.803,151,19,,0.466,-0.475
12,Senate,4586,11,0,DE,1,0,3,"HORSEY, Outerbridge",H000795,1777.0,1842.0,0.522,-0.044,-20.99229,0.863,142,9,,0.56,-0.248
12,Senate,2165,44,0,GA,13,0,3,"CRAWFORD, William Harris",C000895,1772.0,1834.0,-0.26,-0.966,-40.35066,0.81,192,22,,-0.248,-0.969
12,Senate,9157,44,0,GA,13,0,3,"TAIT, Charles",T000015,1768.0,1835.0,-0.225,-0.355,-51.76876,0.768,196,19,,-0.26,-0.488
12,Senate,685,51,0,KY,13,0,3,"BIBB, George Mortimer",B000433,1776.0,1859.0,-0.098,-0.703,-52.88114,0.745,180,29,,-0.204,-0.662
12,Senate,7525,51,0,KY,13,0,3,"POPE, John",P000431,1770.0,1845.0,-0.065,0.368,-80.38321,0.609,162,47,,0.01,0.352
12,Senate,1111,45,0,LA,13,2,3,"BROWN, James",B000921,1766.0,1835.0,0.036,-0.008,-17.67534,0.62,37,10,,-0.05,-0.269
12,Senate,5916,45,0,LA,13,0,3,"MAGRUDER, Allan Bowie",M000056,1775.0,1822.0,-0.132,-0.305,-19.88593,0.726,62,9,,-0.141,-0.239
12,Senate,7543,45,0,LA,13,1,5,"POSEY, Thomas",P000450,1750.0,1818.0,-0.371,0.401,-7.93829,0.816,39,1,,-0.381,0.446
12,Senate,7792,52,0,MD,13,0,3,"REED, Philip",R000125,1760.0,1829.0,0.309,-0.339,-51.87703,0.719,157,24,,0.311,-0.245
12,Senate,8678,52,0,MD,13,0,3,"SMITH, Samuel",S000609,1752.0,1839.0,0.032,0.169,-68.59946,0.682,179,30,,0.086,0.213
12,Senate,5726,3,0,MA,1,0,3,"LLOYD, James",L000378,1769.0,1831.0,0.57,-0.159,-36.71104,0.816,181,13,,0.655,-0.089
12,Senate,9650,3,0,MA,13,0,3,"VARNUM, Joseph Bradley",V000074,1751.0,1821.0,-0.068,0.063,-98.09792,0.603,194,48,,-0.241,0.139
12,Senate,2292,4,0,NH,13,0,3,"CUTTS, Charles",C001031,1769.0,1846.0,-0.258,0.094,-38.57554,0.796,169,17,,-0.248,0.045
12,Senate,3610,4,0,NH,13,0,3,"GILMAN, Nicholas",G000215,1755.0,1814.0,0.387,0.055,-36.3819,0.82,183,16,,0.398,0.153
12,Senate,1974,12,0,NJ,13,0,3,"CONDIT, John",C000671,1755.0,1834.0,-0.234,0.321,-39.82266,0.689,107,20,,-0.213,0.412
12,Senate,5421,12,0,NJ,13,0,3,"LAMBERT, John",L000036,1746.0,1823.0,0.247,0.465,-57.06891,0.72,174,31,,0.306,0.928
12,Senate,3539,13,0,NY,13,0,3,"GERMAN, Obadiah",G000136,1766.0,1842.0,0.549,0.836,-30.86938,0.838,175,15,,0.588,0.625
12,Senate,8647,13,0,NY,13,0,3,"SMITH, John",S000566,1752.0,1816.0,-0.047,-0.062,-83.68368,0.641,188,32,,-0.133,0.045
12,Senate,3342,47,0,NC,13,0,3,"FRANKLIN, Jesse",F000344,1760.0,1823.0,-0.215,-0.22,-52.06795,0.739,172,24,,-0.308,-0.184
12,Senate,9517,47,0,NC,13,0,3,"TURNER, James",T000423,1766.0,1824.0,-0.473,-0.881,-39.1704,0.807,183,19,,-0.353,-0.788
12,Senate,1442,24,0,OH,13,0,3,"CAMPBELL, Alexander",C000076,1779.0,1857.0,-0.117,0.001,-37.4642,0.653,88,21,,-0.154,0.119
12,Senate,10379,24,0,OH,13,0,3,"WORTHINGTON, Thomas",W000750,1773.0,1827.0,-0.178,-0.147,-92.2989,0.599,180,49,,-0.109,-0.235
12,Senate,3805,14,0,PA,13,0,3,"GREGG, Andrew",G000442,1755.0,1835.0,-0.024,0.203,-63.55149,0.655,150,26,,0.006,0.253
12,Senate,5594,14,0,PA,13,0,3,"LEIB, Michael",L000229,1760.0,1822.0,-0.058,0.093,-93.50708,0.595,180,53,,-0.04,0.294
12,Senate,4651,5,0,RI,13,0,3,"HOWELL, Jeremiah Brown",H000865,1771.0,1822.0,-0.162,0.132,-73.14655,0.687,195,42,,-0.144,0.051
12,Senate,4762,5,0,RI,1,2,3,"HUNTER, William",H000991,1774.0,1849.0,0.505,-0.134,-33.47647,0.806,155,18,,0.675,-0.29
12,Senate,3423,48,0,SC,13,0,3,"GAILLARD, John",G000005,1765.0,1826.0,-0.126,-0.418,-60.04621,0.714,178,33,,-0.131,-0.417
12,Senate,9216,48,0,SC,13,0,3,"TAYLOR, John",T000085,1770.0,1832.0,-0.253,-0.384,-46.73528,0.782,190,18,,-0.229,-0.452
12,Senate,174,54,0,TN,13,0,3,"ANDERSON, Joseph Inslee",A000197,1757.0,1837.0,-0.21,0.023,-40.94457,0.758,148,18,,-0.298,-0.111
12,Senate,1448,54,0,TN,13,2,3,"CAMPBELL, George Washington",C000083,1769.0,1848.0,-0.278,0.206,-34.62196,0.808,162,16,,-0.414,0.262
12,Senate,956,6,0,VT,13,0,3,"BRADLEY, Stephen Row",B000745,1754.0,1830.0,0.09,-0.202,-64.01432,0.584,119,27,,0.125,-0.11
12,Senate,7985,6,0,VT,13,0,3,"ROBINSON, Jonathan",R000346,1756.0,1819.0,-0.357,0.454,-39.08436,0.786,162,19,,-0.387,0.29
12,Senate,1007,40,0,VA,13,0,3,"BRENT, Richard",B000802,1757.0,1814.0,-0.224,-0.064,-29.48968,0.765,110,13,,-0.297,-0.006
12,Senate,3582,40,0,VA,13,0,3,"GILES, William Branch",G000183,1762.0,1830.0,0.018,0.068,-67.52246,0.638,150,32,,0.046,0.158
