congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
45,President,99887,99,0,USA,200,,,"HAYES, Rutherford Birchard",H000393,1822,1893,,,,,,,,,
45,Senate,6682,41,0,AL,100,0,3,"MORGAN, John Tyler",M000954,1824,1907,-0.43,-0.22,-161.04971,0.723,496,66,,-0.438,-0.148
45,Senate,8783,41,0,AL,200,0,3,"SPENCER, George Eliphaz",S000723,1836,1893,0.283,0.959,-146.89316,0.703,417,66,,0.314,0.949
45,Senate,2678,42,0,AR,200,0,3,"DORSEY, Stephen Wallace",D000441,1842,1916,0.322,0.913,-119.97588,0.745,408,53,,0.263,0.732
45,Senate,3475,42,0,AR,100,0,3,"GARLAND, Augustus Hill",G000065,1832,1899,-0.365,0.298,-133.22194,0.723,411,52,,-0.294,0.169
45,Senate,854,71,0,CA,200,0,3,"BOOTH, Newton",B000630,1825,1892,0.104,-0.118,-239.52261,0.593,458,137,,0.143,-0.036
45,Senate,8218,71,0,CA,200,0,3,"SARGENT, Aaron Augustus",S000065,1827,1887,0.289,-0.272,-187.66377,0.629,405,87,,0.191,-0.337
45,Senate,1616,62,0,CO,200,0,3,"CHAFFEE, Jerome Bunty",C000271,1825,1886,0.251,0.499,-68.17148,0.736,222,34,,0.296,0.682
45,Senate,9246,62,0,CO,200,0,3,"TELLER, Henry Moore",T000116,1830,1914,0.161,0.485,-241.59435,0.61,488,110,,0.382,0.352
45,Senate,455,1,0,CT,100,0,3,"BARNUM, William Henry",B000166,1818,1889,-0.187,-0.041,-170.59041,0.592,325,84,,-0.202,-0.384
45,Senate,2832,1,0,CT,100,0,3,"EATON, William Wallace",E000028,1816,1898,-0.37,-0.764,-188.13298,0.658,449,105,,-0.348,-0.826
45,Senate,528,11,0,DE,100,0,3,"BAYARD, Thomas Francis, Sr.",B000253,1828,1898,-0.412,-0.656,-114.2827,0.777,452,43,,-0.401,-0.809
45,Senate,8222,11,0,DE,100,0,3,"SAULSBURY, Eli",S000072,1817,1893,-0.645,-0.586,-123.27504,0.739,407,73,,-0.552,-0.547
45,Senate,2003,43,0,FL,200,0,3,"CONOVER, Simon Barclay",C000701,1840,1908,0.133,0.991,-134.61605,0.691,364,60,,0.075,0.997
45,Senate,5026,43,0,FL,100,0,3,"JONES, Charles William",J000214,1834,1897,-0.353,0.055,-125.03297,0.757,449,60,,-0.349,0.153
