congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
68,President,99896,99,0,USA,200,,,"HARDING, Warren Gamaliel",H000192,1865,1923,0.445,-0.748,,,,,,,
68,President,99897,99,0,USA,200,0,0,"COOLIDGE, Calvin",,1872,1933,0.396,0.31,-1.74699,0.853,11,1,,,
68,Senate,4280,41,0,AL,100,0,2,"HEFLIN, James Thomas",H000446,1869,1951,-0.451,0.041,-43.99471,0.78,177,20,,-0.485,-0.103
68,Senate,9560,41,0,AL,100,0,1,"UNDERWOOD, Oscar Wilder",U000013,1862,1929,-0.396,-0.636,-40.21281,0.717,121,19,,-0.472,-0.654
68,Senate,273,61,0,AZ,100,0,1,"ASHURST, Henry Fountain",A000319,1874,1962,-0.231,0.211,-44.6474,0.74,148,21,,-0.139,0.709
68,Senate,1436,61,0,AZ,200,0,1,"CAMERON, Ralph Henry",C000066,1863,1953,0.514,0.224,-49.98479,0.758,180,19,,0.445,0.178
68,Senate,1498,42,0,AR,100,0,1,"CARAWAY, Thaddeus Horatius",C000139,1871,1931,-0.425,0.055,-50.46455,0.732,162,26,,-0.464,-0.357
68,Senate,7986,42,0,AR,100,0,1,"ROBINSON, Joseph Taylor",R000347,1872,1937,-0.425,-0.275,-42.0555,0.757,151,20,,-0.22,-0.168
68,Senate,4962,71,0,CA,200,0,1,"JOHNSON, Hiram Warren",J000140,1866,1945,0.294,0.714,-46.67993,0.702,132,22,,0.162,0.799
68,Senate,8487,71,0,CA,200,0,1,"SHORTRIDGE, Samuel Morgan",S000380,1861,1952,0.57,0.14,-36.3123,0.769,138,14,,0.393,0.097
68,Senate,22,62,0,CO,100,2,5,"ADAMS, Alva Blanchard",A000028,1875,1941,-0.064,0.228,-41.36412,0.684,109,16,,-0.046,0.345
68,Senate,6400,62,0,CO,200,3,2,"MEANS, Rice William",M000621,1877,1949,0.417,0.05,-16.31382,0.781,66,6,,0.478,0.036
68,Senate,6926,62,0,CO,200,1,1,"NICHOLSON, Samuel Danford",N000101,1859,1923,0.54,0.372,,,,,,,
68,Senate,7422,62,0,CO,200,0,1,"PHIPPS, Lawrence Cowle",P000317,1862,1958,0.577,-0.321,-33.89704,0.827,179,10,,0.582,-0.368
68,Senate,716,1,0,CT,200,2,2,"BINGHAM, Hiram",B000470,1875,1956,0.313,-0.95,-12.24529,0.828,65,6,,0.467,-0.885
68,Senate,978,1,0,CT,200,1,1,"BRANDEGEE, Frank Bosworth",B000769,1864,1924,0.778,-0.628,-31.23881,0.745,106,12,,0.451,-0.134
68,Senate,6335,1,0,CT,200,0,1,"McLEAN, George Payne",M000547,1857,1932,0.496,-0.373,-37.21196,0.78,150,18,,0.487,-0.179
68,Senate,395,11,0,DE,200,0,1,"BALL, Lewis Heisler",B000100,1861,1932,0.59,-0.332,-44.55632,0.76,162,26,,0.48,-0.396
68,Senate,529,11,0,DE,100,0,1,"BAYARD, Thomas Francis, Jr.",B000252,1868,1942,-0.259,-0.966,-57.31859,0.722,176,28,,-0.159,-0.987
68,Senate,3216,43,0,FL,100,0,1,"FLETCHER, Duncan Upshaw",F000200,1859,1936,-0.365,-0.37,-54.93199,0.745,187,23,,-0.366,-0.373
68,Senate,9456,43,0,FL,100,0,1,"TRAMMELL, Park",T000353,1876,1936,-0.278,0.114,-44.98897,0.755,160,19,,-0.385,0.093
68,Senate,3536,44,0,GA,100,0,2,"GEORGE, Walter Franklin",G000131,1878,1957,-0.064,0.363,-87.13123,0.616,180,46,,-0.381,-0.268
68,Senate,4120,44,0,GA,100,0,1,"HARRIS, William Julius",H000259,1868,1932,-0.434,0.046,-33.31324,0.822,170,12,,-0.516,-0.002
68,Senate,858,63,0,ID,200,0,1,"BORAH, William Edgar",B000634,1865,1940,0.191,0.704,-117.44914,0.473,157,56,,0.188,0.397
68,Senate,3676,63,0,ID,200,0,1,"GOODING, Frank Robert",G000288,1859,1928,0.411,0.459,-89.36971,0.605,178,49,,0.325,0.462
68,Senate,2494,21,0,IL,200,2,5,"DENEEN, Charles Samuel",D000233,1863,1940,0.511,0.14,,,,,,0.165,-0.246
68,Senate,6181,21,0,IL,200,1,1,"McCORMICK, Joseph Medill",M000369,1877,1925,0.396,0.328,-18.26131,0.717,55,6,,0.422,0.067
68,Senate,6313,21,0,IL,200,0,1,"McKINLEY, William Brown",M000521,1856,1926,0.493,0.063,-48.05332,0.751,168,25,,0.484,0.187
68,Senate,7697,22,0,IN,100,0,1,"RALSTON, Samuel Moffett",R000020,1857,1925,-0.107,0.229,-40.60349,0.768,154,17,,-0.111,0.212
68,Senate,9875,22,0,IN,200,0,1,"WATSON, James Eli",W000203,1864,1948,0.55,-0.044,-29.06756,0.825,151,9,,0.617,-0.158
68,Senate,1070,31,0,IA,200,0,2,"BROOKHART, Smith Wildman",B000873,1869,1944,0.131,0.991,-43.73009,0.791,187,20,,0.097,0.995
68,Senate,2252,31,0,IA,200,0,1,"CUMMINS, Albert Baird",C000988,1850,1926,0.248,0.55,-76.20236,0.598,148,41,,0.404,0.393
68,Senate,1494,32,0,KS,200,0,1,"CAPPER, Arthur",C000133,1865,1951,0.262,0.55,-61.84255,0.701,174,28,,0.331,0.583
68,Senate,2269,32,0,KS,200,0,1,"CURTIS, Charles",C001008,1860,1936,0.433,0.248,-46.69564,0.776,184,18,,0.501,0.186
68,Senate,2983,51,0,KY,200,0,1,"ERNST, Richard Pretlow",E000206,1858,1934,0.539,-0.114,-37.47687,0.754,133,18,,0.572,0.026
68,Senate,8838,51,0,KY,100,0,1,"STANLEY, Augustus Owsley",S000796,1867,1958,-0.41,-0.318,-20.83535,0.815,102,7,,-0.382,-0.264
68,Senate,1091,45,0,LA,100,0,1,"BROUSSARD, Edwin Sidney",B000895,1874,1934,-0.034,-0.413,-70.88834,0.665,174,37,,-0.239,-0.531
68,Senate,7734,45,0,LA,100,0,1,"RANSDELL, Joseph Eugene",R000059,1858,1954,-0.211,-0.543,-61.0474,0.674,155,26,,-0.218,-0.26
68,Senate,3113,2,0,ME,200,0,1,"FERNALD, Bert Manfred",F000084,1858,1926,0.577,-0.063,-29.28028,0.798,130,16,,0.402,-0.316
68,Senate,3919,2,0,ME,200,0,1,"HALE, Frederick",H000031,1874,1963,0.403,-0.41,-45.2049,0.784,186,15,,0.387,-0.218
68,Senate,1157,52,0,MD,100,0,1,"BRUCE, William Cabell",B000972,1860,1946,-0.045,-0.677,-74.90323,0.653,176,36,,-0.162,-0.987
68,Senate,9936,52,0,MD,200,0,1,"WELLER, Ovington Eugene",W000276,1862,1947,0.426,-0.092,-46.70566,0.641,105,24,,0.339,-0.15
68,Senate,1356,3,0,MA,200,2,5,"BUTLER, William Morgan",B001196,1861,1937,0.43,-0.425,-17.28635,0.778,69,7,,0.501,-0.433
68,Senate,5738,3,0,MA,200,1,1,"LODGE, Henry Cabot",L000393,1850,1924,0.568,-0.448,-23.19074,0.814,113,8,,0.593,-0.289
68,Senate,9782,3,0,MA,100,0,1,"WALSH, David Ignatius",W000097,1872,1947,-0.11,0.108,-89.08374,0.606,178,40,,-0.031,0.209
68,Senate,2095,23,0,MI,200,0,5,"COUZENS, James",C000812,1872,1936,0.157,0.354,-51.28392,0.622,108,29,,0.258,0.383
68,Senate,3120,23,0,MI,100,0,1,"FERRIS, Woodbridge Nathan",F000092,1853,1928,-0.095,0.173,-56.77377,0.713,168,26,,-0.082,0.224
68,Senate,4980,33,0,MN,537,2,2,"JOHNSON, Magnus",J000161,1871,1936,0.17,0.838,-46.99563,0.779,188,19,,0.111,0.994
68,Senate,6870,33,0,MN,200,1,1,"NELSON, Knute",N000040,1843,1923,0.259,0.057,,,,,,-0.352,0.197
68,Senate,8476,33,0,MN,537,0,1,"SHIPSTEAD, Henrik",S000369,1881,1960,0.21,0.978,-46.33003,0.775,182,18,,0.129,0.992
68,Senate,4126,46,0,MS,100,0,1,"HARRISON, Byron Patton (Pat)",H000265,1881,1941,-0.483,-0.187,-52.39014,0.735,170,25,,-0.392,-0.163
68,Senate,8888,46,0,MS,100,0,1,"STEPHENS, Hubert Durrett",S000857,1875,1946,-0.558,-0.04,-45.50574,0.734,147,24,,-0.483,-0.506
68,Senate,7786,34,0,MO,100,0,1,"REED, James Alexander",R000118,1861,1944,-0.19,0.298,-70.28176,0.596,136,36,,-0.296,-0.463
68,Senate,8790,34,0,MO,200,0,1,"SPENCER, Selden Palmer",S000730,1862,1925,0.363,-0.1,-50.79193,0.739,168,22,,0.541,-0.02
68,Senate,9788,64,0,MT,100,0,1,"WALSH, Thomas James",W000104,1859,1933,-0.267,0.13,-49.29374,0.731,157,24,,-0.1,0.49
68,Senate,9984,64,0,MT,100,0,1,"WHEELER, Burton Kendall",W000330,1882,1975,0.065,0.998,-31.11823,0.79,132,13,,-0.086,0.837
68,Senate,4654,35,0,NE,200,0,1,"HOWELL, Robert Beecher",H000868,1864,1933,0.228,0.956,-62.68152,0.686,166,34,,0.264,0.88
