congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
13,President,99872,99,0,USA,13,,,"MADISON, James, Jr.",M000043,1751.0,1836.0,0.138,0.731,,,,,,,
13,Senate,2296,1,0,CT,1,2,3,"DAGGETT, David",D000002,1764.0,1851.0,0.559,-0.349,-40.41055,0.828,214,19,,0.547,-0.429
13,Senate,2316,1,0,CT,1,0,3,"DANA, Samuel Whittlesey",D000024,1760.0,1830.0,0.776,-0.182,-42.22647,0.812,203,20,,0.999,-0.033
13,Senate,4586,11,0,DE,1,0,3,"HORSEY, Outerbridge",H000795,1777.0,1842.0,0.522,-0.044,-39.75169,0.826,208,18,,0.541,-0.034
13,Senate,9947,11,0,DE,1,0,3,"WELLS, William Hill",W000287,1769.0,1829.0,0.746,0.485,-40.72297,0.769,155,17,,0.702,0.525
13,Senate,686,44,0,GA,13,3,3,"BIBB, William Wyatt",B000434,1781.0,1820.0,-0.373,-0.565,,,,,,-0.503,-0.737
13,Senate,1230,44,0,GA,13,2,5,"BULLOCH, William Bellinger",B001051,1777.0,1852.0,-0.235,0.635,-7.74381,0.851,48,4,,-0.199,0.687
13,Senate,9157,44,0,GA,13,0,3,"TAIT, Charles",T000015,1768.0,1835.0,-0.225,-0.355,-60.2237,0.765,225,23,,-0.223,-0.324
13,Senate,478,51,0,KY,13,3,3,"BARRY, William Taylor",B000192,1784.0,1835.0,0.141,0.701,,,,,,-0.126,0.293
13,Senate,685,51,0,KY,13,1,3,"BIBB, George Mortimer",B000433,1776.0,1859.0,-0.098,-0.703,-32.41726,0.683,85,17,,-0.183,-0.709
13,Senate,792,51,0,KY,13,1,3,"BLEDSOE, Jesse",B000554,1776.0,1836.0,-0.219,-0.214,-40.40498,0.784,166,19,,-0.222,-0.23
13,Senate,9159,51,0,KY,13,2,3,"TALBOT, Isham",T000017,1773.0,1837.0,0.131,0.616,,,,,,-0.97,-0.244
13,Senate,9741,51,0,KY,13,2,5,"WALKER, George",W000053,1763.0,1819.0,-0.299,-0.081,-14.54857,0.824,75,7,,-0.309,-0.116
13,Senate,1111,45,0,LA,13,0,3,"BROWN, James",B000921,1766.0,1835.0,0.036,-0.008,-66.22835,0.703,188,33,,0.047,-0.188
13,Senate,3377,45,0,LA,13,0,3,"FROMENTIN, Eligius",F000389,,1822.0,0.168,0.132,-90.74153,0.677,233,44,,0.127,-0.059
13,Senate,3655,52,0,MD,1,0,3,"GOLDSBOROUGH, Robert Henry",G000264,1779.0,1836.0,0.484,-0.098,-44.22472,0.807,206,22,,0.536,-0.298
13,Senate,8678,52,0,MD,13,0,3,"SMITH, Samuel",S000609,1752.0,1839.0,0.032,0.169,-102.94161,0.611,209,52,,0.108,0.4
13,Senate,3705,3,0,MA,1,2,5,"GORE, Christopher",G000322,1758.0,1827.0,0.556,-0.44,-31.95438,0.871,232,11,,0.543,-0.387
13,Senate,9650,3,0,MA,13,0,3,"VARNUM, Joseph Bradley",V000074,1751.0,1821.0,-0.068,0.063,-150.97271,0.544,248,80,,-0.112,0.006
13,Senate,2292,4,0,NH,13,1,5,"CUTTS, Charles",C001031,1769.0,1846.0,-0.258,0.094,,,,,,-0.626,0.78
13,Senate,3610,4,0,NH,13,1,3,"GILMAN, Nicholas",G000215,1755.0,1814.0,0.387,0.055,-30.91331,0.804,142,13,,0.501,0.081
13,Senate,6054,4,0,NH,1,2,3,"MASON, Jeremiah",M000217,1768.0,1848.0,0.649,-0.346,-36.82335,0.847,222,14,,0.655,-0.242
13,Senate,9341,4,0,NH,1,2,3,"THOMPSON, Thomas Weston",T000220,1766.0,1821.0,0.567,-0.473,-19.15743,0.833,105,6,,0.632,-0.351
13,Senate,1974,12,0,NJ,13,0,3,"CONDIT, John",C000671,1755.0,1834.0,-0.234,0.321,-57.41877,0.777,228,32,,-0.265,0.394
13,Senate,5421,12,0,NJ,13,0,3,"LAMBERT, John",L000036,1746.0,1823.0,0.247,0.465,-108.99026,0.636,241,52,,0.564,0.427
13,Senate,3539,13,0,NY,13,0,3,"GERMAN, Obadiah",G000136,1766.0,1842.0,0.549,0.836,-63.29858,0.755,225,36,,0.53,0.848
13,Senate,5270,13,0,NY,1,0,3,"KING, Rufus",K000212,1755.0,1827.0,0.575,-0.302,-34.08139,0.86,226,16,,0.5,-0.346
13,Senate,8977,47,0,NC,13,1,3,"STONE, David",S000955,1770.0,1818.0,-0.232,-0.973,-49.9606,0.64,112,26,,-0.132,-0.853
13,Senate,9517,47,0,NC,13,0,3,"TURNER, James",T000423,1766.0,1824.0,-0.473,-0.881,-61.71823,0.772,239,29,,-0.625,-0.781
13,Senate,5210,24,0,OH,13,2,3,"KERR, Joseph",K000141,1765.0,1837.0,-0.251,-0.885,-14.39559,0.75,50,5,,-0.241,-0.84
13,Senate,6728,24,0,OH,13,0,3,"MORROW, Jeremiah",M001003,1771.0,1852.0,0.033,0.346,-101.69845,0.667,251,50,,-0.287,0.039
