congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
25,President,99876,99,0,USA,100,0,0,"VAN BUREN, Martin",V000009,1782.0,1862.0,0.105,-0.969,-6.37318,0.738,21,1,,,
25,Senate,1809,41,0,AL,100,0,3,"CLAY, Clement Comer",C000481,1789.0,1866.0,-0.472,0.067,-116.94188,0.718,353,62,,-0.607,-0.009
25,Senate,5275,41,0,AL,100,0,3,"KING, William Rufus de Vane",K000217,1786.0,1853.0,-0.373,-0.088,-133.27246,0.673,336,58,,-0.357,-0.175
25,Senate,6310,41,0,AL,100,5,3,"McKINLEY, John",M000519,1780.0,1852.0,-0.344,0.068,,,,,,,
25,Senate,3411,42,0,AR,100,0,3,"FULTON, William Savin",F000425,1795.0,1844.0,-0.608,0.433,-98.22127,0.76,358,37,,-0.63,0.536
25,Senate,8373,42,0,AR,100,0,3,"SEVIER, Ambrose Hundley",S000256,1801.0,1848.0,-0.636,0.528,-119.29869,0.666,294,57,,-0.64,0.769
25,Senate,6931,1,0,CT,100,0,3,"NILES, John Milton",N000108,1787.0,1856.0,-0.272,-0.525,-112.32714,0.733,361,48,,-0.291,-0.68
25,Senate,8675,1,0,CT,100,0,3,"SMITH, Perry",S000600,1783.0,1852.0,-0.35,-0.789,-74.83555,0.791,319,27,,-0.366,-0.734
25,Senate,527,11,0,DE,29,0,3,"BAYARD, Richard Henry",B000251,1796.0,1868.0,0.113,0.385,-64.34802,0.771,247,29,,0.199,0.35
25,Senate,1825,11,0,DE,29,0,3,"CLAYTON, Thomas",C000499,1777.0,1854.0,0.442,-0.271,-84.63318,0.748,291,39,,0.289,-0.137
25,Senate,2284,44,0,GA,100,0,3,"CUTHBERT, Alfred",C001023,1785.0,1856.0,-0.338,0.002,-77.91377,0.689,209,32,,-0.396,0.069
25,Senate,5266,44,0,GA,100,1,3,"KING, John Pendleton",K000207,1799.0,1888.0,-0.274,-0.76,-30.50708,0.397,33,12,,-0.204,0.149
25,Senate,5837,44,0,GA,100,2,3,"LUMPKIN, Wilson",L000512,1783.0,1870.0,-0.446,-0.178,-100.98003,0.664,247,52,,-0.355,-0.304
25,Senate,7983,21,0,IL,100,0,3,"ROBINSON, John McCracken",R000344,1794.0,1843.0,-0.67,0.742,-116.38293,0.718,351,57,,-0.674,0.602
25,Senate,10453,21,0,IL,100,0,3,"YOUNG, Richard Montgomery",Y000050,1798.0,1861.0,-0.576,0.446,-143.60883,0.655,339,67,,-0.65,0.493
