congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
31,President,99880,99,0,USA,29,,,"TAYLOR, Zachary",,,,,,,,,,,,
31,President,99881,99,0,USA,29,,,"FILLMORE, Millard",F000115,1800.0,1874.0,,,,,,,,,
31,Senate,1827,41,0,AL,100,2,3,"CLEMENS, Jeremiah",C000501,1814.0,1865.0,-0.692,0.563,-71.89497,0.764,267,41,,-0.684,0.554
31,Senate,3192,41,0,AL,100,1,5,"FITZPATRICK, Benjamin",F000174,1802.0,1869.0,-0.692,0.588,,,,,,-0.825,0.566
31,Senate,5275,41,0,AL,100,0,3,"KING, William Rufus de Vane",K000217,1786.0,1853.0,-0.373,-0.088,-190.10815,0.645,434,83,,-0.503,0.27
31,Senate,865,42,0,AR,100,0,3,"BORLAND, Solon",B000642,1808.0,1864.0,-0.398,0.038,-115.49324,0.6,226,66,,-0.349,-0.003
31,Senate,8339,42,0,AR,100,0,3,"SEBASTIAN, William King",S000216,1812.0,1865.0,-0.421,-0.046,-133.01971,0.677,341,68,,-0.431,0.084
31,Senate,3366,71,0,CA,100,0,3,"FRÉMONT, John Charles",F000374,1813.0,1890.0,-0.266,-0.674,-25.94135,0.654,61,13,,-0.264,-0.666
31,Senate,3887,71,0,CA,100,0,3,"GWIN, William McKendree",G000540,1805.0,1885.0,-0.381,-0.373,-80.66352,0.594,155,44,,-0.342,-0.427
31,Senate,391,1,0,CT,29,0,3,"BALDWIN, Roger Sherman",B000096,1793.0,1863.0,0.535,0.018,-71.85901,0.847,432,30,,0.495,0.005
31,Senate,8691,1,0,CT,29,0,3,"SMITH, Truman",S000621,1791.0,1884.0,0.324,0.127,-125.53638,0.754,445,62,,0.311,0.038
31,Senate,8818,11,0,DE,29,0,3,"SPRUANCE, Presley",S000760,1785.0,1863.0,0.174,0.3,-138.37604,0.729,438,69,,0.192,0.337
31,Senate,9733,11,0,DE,29,0,3,"WALES, John",W000043,1783.0,1863.0,0.183,0.155,-128.02148,0.735,416,65,,0.195,0.214
31,Senate,6739,43,0,FL,29,0,3,"MORTON, Jackson",M001015,1794.0,1874.0,-0.341,0.933,-104.08216,0.785,431,47,,-0.377,0.926
31,Senate,10462,43,0,FL,100,0,3,"YULEE, David Levy",Y000061,1810.0,1886.0,-0.561,0.428,-138.04514,0.687,368,71,,-0.788,0.616
31,Senate,669,44,0,GA,29,0,3,"BERRIEN, John Macpherson",B000413,1781.0,1856.0,-0.142,0.654,-133.65935,0.715,398,75,,-0.239,0.971
31,Senate,2431,44,0,GA,29,0,3,"DAWSON, William Crosby",D000156,1798.0,1856.0,-0.269,0.963,-122.83845,0.753,434,53,,-0.309,0.951
31,Senate,2692,21,0,IL,100,0,3,"DOUGLAS, Stephen Arnold",D000457,1813.0,1861.0,-0.26,-0.551,-119.76576,0.671,300,54,,-0.305,-0.646
31,Senate,8470,21,0,IL,100,6,3,"SHIELDS, James",S000362,1810.0,1879.0,-0.193,-0.402,-151.34485,0.664,369,65,,-0.116,-0.404
31,Senate,1038,22,0,IN,100,0,3,"BRIGHT, Jesse David",B000835,1812.0,1875.0,-0.445,-0.606,-166.49907,0.65,386,83,,-0.379,-0.634
31,Senate,10003,22,0,IN,100,0,3,"WHITCOMB, James",W000349,1795.0,1852.0,-0.371,-0.629,-160.77601,0.661,388,88,,-0.368,-0.619
31,Senate,2640,31,0,IA,100,0,3,"DODGE, Augustus Caesar",D000394,1812.0,1883.0,-0.369,-0.874,-189.08047,0.662,458,91,,-0.352,-0.757
31,Senate,5032,31,0,IA,100,0,3,"JONES, George Wallace",J000221,1804.0,1896.0,-0.345,-0.608,-162.44389,0.679,419,81,,-0.302,-0.586
