congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
47,President,99888,99,0,USA,200,,,"GARFIELD, James Abram",G000063,1831,1881,,,,,,,,,
47,President,99889,99,0,USA,200,0,0,"ARTHUR, Chester Alan",,1829,1886,0.095,-0.995,-3.69582,0.753,13,2,,,
47,Senate,6682,41,0,AL,100,0,3,"MORGAN, John Tyler",M000954,1824,1907,-0.43,-0.22,-250.21106,0.739,829,132,,-0.558,-0.288
47,Senate,7644,41,0,AL,100,0,3,"PUGH, James Lawrence",P000561,1820,1907,-0.437,0.078,-189.3161,0.799,844,90,,-0.522,0.067
47,Senate,3475,42,0,AR,100,0,3,"GARLAND, Augustus Hill",G000065,1832,1899,-0.365,0.298,-173.33858,0.741,579,90,,-0.376,0.647
47,Senate,9745,42,0,AR,100,0,3,"WALKER, James David",W000057,1830,1906,-0.538,0.462,-135.37542,0.816,667,68,,-0.528,0.55
47,Senate,3061,71,0,CA,100,0,3,"FARLEY, James Thompson",F000020,1829,1886,-0.534,0.159,-127.12534,0.819,636,60,,-0.518,0.244
47,Senate,6493,71,0,CA,200,0,3,"MILLER, John Franklin",M000740,1831,1886,0.286,0.219,-196.48732,0.761,721,91,,0.25,0.128
47,Senate,1690,62,0,CO,200,2,5,"CHILCOTT, George Miles",C000352,1828,1891,0.334,0.528,-100.76582,0.759,365,45,,0.34,0.561
47,Senate,4420,62,0,CO,200,0,3,"HILL, Nathaniel Peter",H000603,1832,1900,0.366,0.264,-103.41633,0.834,569,43,,0.378,0.222
47,Senate,9147,62,0,CO,200,3,3,"TABOR, Horace Austin Warner",T000004,1830,1899,0.566,-0.0,-19.56024,0.834,108,8,,0.565,0.033
47,Senate,9246,62,0,CO,200,1,3,"TELLER, Henry Moore",T000116,1830,1914,0.161,0.485,-51.45215,0.747,176,26,,0.273,0.625
47,Senate,4220,1,0,CT,200,0,3,"HAWLEY, Joseph Roswell",H000377,1826,1905,0.304,-0.753,-161.72969,0.831,871,74,,0.283,-0.816
47,Senate,7482,1,0,CT,200,0,3,"PLATT, Orville Hitchcock",P000382,1827,1905,0.433,-0.901,-141.15487,0.835,781,65,,0.397,-0.918
47,Senate,528,11,0,DE,100,0,3,"BAYARD, Thomas Francis, Sr.",B000253,1828,1898,-0.412,-0.656,-205.94316,0.76,752,100,,-0.387,-0.565
47,Senate,8222,11,0,DE,100,0,3,"SAULSBURY, Eli",S000072,1817,1893,-0.645,-0.586,-116.95578,0.799,521,58,,-0.608,-0.376
47,Senate,1425,43,0,FL,100,0,3,"CALL, Wilkinson",C000051,1834,1910,-0.397,0.158,-243.57213,0.755,866,132,,-0.435,-0.021
47,Senate,5026,43,0,FL,100,0,3,"JONES, Charles William",J000214,1834,1897,-0.353,0.055,-173.11249,0.729,548,83,,-0.334,0.101
47,Senate,470,44,0,GA,100,2,3,"BARROW, Middleton Pope",B000184,1839,1903,-0.472,0.572,-66.28975,0.812,318,33,,-0.467,0.535
47,Senate,1126,44,0,GA,100,0,3,"BROWN, Joseph Emerson",B000936,1821,1894,-0.312,-0.486,-296.0419,0.638,658,160,,-0.368,-0.566
47,Senate,4405,44,0,GA,100,1,3,"HILL, Benjamin Harvey",H000587,1823,1882,-0.323,-0.181,-17.75988,0.881,140,11,,-0.371,-0.625
47,Senate,2378,21,0,IL,328,0,3,"DAVIS, David",D000097,1815,1886,-0.06,-0.083,-328.51485,0.588,618,193,,-0.01,-0.061
47,Senate,5746,21,0,IL,200,0,3,"LOGAN, John Alexander",L000403,1826,1886,0.215,0.336,-153.30053,0.788,645,73,,0.344,0.151
47,Senate,4124,22,0,IN,200,0,3,"HARRISON, Benjamin",H000263,1833,1901,0.323,-0.325,-150.58875,0.831,814,70,,0.328,-0.25
47,Senate,9685,22,0,IN,100,0,3,"VOORHEES, Daniel Wolsey",V000116,1827,1897,-0.313,0.143,-233.25518,0.701,656,122,,-0.313,0.099
47,Senate,141,31,0,IA,200,0,3,"ALLISON, William Boyd",A000160,1829,1908,0.314,-0.187,-220.36656,0.756,788,117,,0.241,-0.005
47,Senate,5299,31,0,IA,200,1,3,"KIRKWOOD, Samuel Jordan",K000242,1813,1894,0.27,0.282,,,,,,,
47,Senate,6215,31,0,IA,200,2,5,"McDILL, James Wilson",M000407,1834,1894,0.237,0.026,-189.99043,0.764,706,88,,0.235,0.238
47,Senate,4801,32,0,KS,200,0,3,"INGALLS, John James",I000012,1833,1900,0.196,0.429,-226.63521,0.719,688,124,,0.144,0.48
47,Senate,7489,32,0,KS,200,0,3,"PLUMB, Preston B.",P000389,1837,1891,0.196,0.826,-215.99116,0.672,543,123,,0.225,0.802
47,Senate,560,51,0,KY,100,0,3,"BECK, James Burnie",B000289,1822,1890,-0.484,-0.033,-162.82859,0.802,736,71,,-0.506,-0.119
47,Senate,10166,51,0,KY,100,0,3,"WILLIAMS, John Stuart",W000522,1818,1898,-0.443,0.276,-145.87942,0.753,514,79,,-0.476,0.154
47,Senate,5017,45,0,LA,100,0,3,"JONAS, Benjamin Franklin",J000204,1834,1911,-0.506,0.028,-195.1118,0.796,853,90,,-0.519,-0.069
47,Senate,5147,45,0,LA,200,0,3,"KELLOGG, William Pitt",K000069,1830,1918,0.245,0.729,-98.43075,0.77,377,48,,0.238,0.61
47,Senate,760,2,0,ME,200,1,3,"BLAINE, James Gillespie",B000519,1830,1893,0.269,0.106,,,,,,,
47,Senate,3385,2,0,ME,200,2,3,"FRYE, William Pierce",F000398,1830,1911,0.387,-0.432,,,,,,0.451,-0.481
47,Senate,3917,2,0,ME,200,0,3,"HALE, Eugene",H000029,1836,1918,0.284,-0.457,-133.47413,0.78,537,64,,0.306,-0.285
47,Senate,3709,52,0,MD,100,0,3,"GORMAN, Arthur Pue",G000326,1839,1906,-0.346,-0.596,-177.07581,0.771,682,65,,-0.364,-0.57
47,Senate,3850,52,0,MD,100,0,3,"GROOME, James Black",G000492,1838,1893,-0.423,-0.546,-141.53779,0.772,548,59,,-0.423,-0.523
47,Senate,2423,3,0,MA,200,0,3,"DAWES, Henry Laurens",D000148,1816,1903,0.285,-0.243,-141.13494,0.822,718,67,,0.371,-0.498
47,Senate,4462,3,0,MA,200,0,3,"HOAR, George Frisbie",H000654,1826,1904,0.329,-0.394,-186.04203,0.791,793,82,,0.266,-0.552
47,Senate,1981,23,0,MI,200,0,3,"CONGER, Omar Dwight",C000678,1818,1898,0.354,-0.016,-185.01361,0.824,957,69,,0.44,-0.088
47,Senate,3123,23,0,MI,200,0,3,"FERRY, Thomas White",F000095,1827,1896,0.315,0.134,-84.81962,0.806,394,36,,0.382,0.16
47,Senate,2846,33,0,MN,200,2,5,"EDGERTON, Alonzo Jay",E000046,1827,1896,0.385,-0.054,-6.20149,0.971,213,3,,0.382,-0.075
47,Senate,6355,33,0,MN,200,0,3,"McMILLAN, Samuel James Renwick",M000570,1826,1897,0.422,-0.096,-143.24676,0.839,818,63,,0.442,-0.038
47,Senate,10268,33,0,MN,200,3,3,"WINDOM, William",W000629,1827,1891,0.319,-0.065,-133.91737,0.774,523,55,,0.366,-0.158
47,Senate,3532,46,0,MS,100,0,3,"GEORGE, James Zachariah",G000127,1826,1897,-0.482,0.285,-193.36101,0.765,723,101,,-0.524,0.102
47,Senate,5416,46,0,MS,100,0,3,"LAMAR, Lucius Quintus Cincinnatus",L000030,1825,1893,-0.374,-0.013,-51.97001,0.86,344,19,,-0.427,0.165
47,Senate,1892,34,0,MO,100,0,3,"COCKRELL, Francis Marion",C000576,1834,1915,-0.513,0.289,-205.88444,0.749,713,103,,-0.43,0.383
47,Senate,9665,34,0,MO,100,0,3,"VEST, George Graham",V000091,1830,1904,-0.583,0.21,-177.46872,0.79,751,86,,-0.658,0.599
47,Senate,8226,35,0,NE,200,0,3,"SAUNDERS, Alvin",S000076,1817,1899,0.369,0.631,-130.5034,0.736,426,64,,0.371,0.67
47,Senate,9643,35,0,NE,200,0,3,"VAN WYCK, Charles Henry",V000067,1824,1895,0.176,0.038,-306.1658,0.492,432,165,,0.085,0.573
47,Senate,3045,65,0,NV,100,0,3,"FAIR, James Graham",F000002,1831,1894,-0.34,-0.134,-37.06581,0.807,173,17,,-0.363,-0.143
47,Senate,5046,65,0,NV,200,0,3,"JONES, John Percival",J000237,1829,1912,0.204,0.232,-107.25737,0.752,377,49,,0.279,0.452
47,Senate,765,4,0,NH,200,0,3,"BLAIR, Henry William",B000524,1834,1920,0.384,-0.314,-165.91521,0.823,851,80,,0.401,-0.492
47,Senate,8041,4,0,NH,200,0,3,"ROLLINS, Edward Henry",R000411,1824,1889,0.325,-0.327,-173.3962,0.813,839,75,,0.391,-0.406
