congress,chamber,rollnumber,icpsr,cast_code,prob
11,Senate,1,174,1,37.8
11,Senate,1,524,1,99.8
11,Senate,1,956,6,31.5
11,Senate,1,1007,6,57.9
11,Senate,1,2165,1,72.4
11,Senate,1,3342,6,49.8
11,Senate,1,3423,6,35.3
11,Senate,1,3539,9,94.7
11,Senate,1,3582,6,57.8
11,Senate,1,3610,1,74.3
11,Senate,1,3678,1,98.6
11,Senate,1,3805,1,30.4
11,Senate,1,3847,9,
11,Senate,1,4433,1,99.5
11,Senate,1,5421,6,81.5
11,Senate,1,5594,1,37.2
11,Senate,1,5726,1,97.2
11,Senate,1,5935,1,100.0
11,Senate,1,6076,6,69.0
11,Senate,1,6408,6,94.9
11,Senate,1,6472,6,40.8
11,Senate,1,7200,6,97.8
11,Senate,1,7428,1,99.8
11,Senate,1,7525,1,19.8
11,Senate,1,7792,1,92.3
11,Senate,1,7985,6,78.8
11,Senate,1,8608,6,73.1
11,Senate,1,8647,6,51.4
11,Senate,1,8678,6,65.3
11,Senate,1,9088,1,50.9
11,Senate,1,9366,1,13.0
11,Senate,1,9517,1,59.6
11,Senate,1,10043,1,81.7
11,Senate,2,174,1,99.2
11,Senate,2,524,1,78.9
11,Senate,2,956,9,96.2
11,Senate,2,1007,1,97.5
11,Senate,2,2165,9,0.4
11,Senate,2,3342,1,88.3
11,Senate,2,3423,1,62.4
11,Senate,2,3539,9,100.0
11,Senate,2,3582,1,99.9
11,Senate,2,3610,1,99.8
11,Senate,2,3678,1,96.8
11,Senate,2,3805,1,100.0
11,Senate,2,3847,9,
11,Senate,2,4433,1,92.3
11,Senate,2,5421,1,100.0
11,Senate,2,5594,1,99.9
11,Senate,2,5726,1,96.9
11,Senate,2,5935,1,67.0
11,Senate,2,6076,1,100.0
11,Senate,2,6408,1,100.0
11,Senate,2,6472,1,95.7
11,Senate,2,7200,1,100.0
11,Senate,2,7428,1,83.9
11,Senate,2,7525,1,100.0
11,Senate,2,7792,6,10.2
11,Senate,2,7985,1,100.0
11,Senate,2,8608,1,100.0
11,Senate,2,8647,1,98.9
11,Senate,2,8678,1,100.0
11,Senate,2,9088,6,91.6
11,Senate,2,9366,1,100.0
11,Senate,2,9517,6,99.1
11,Senate,2,10043,1,99.8
11,Senate,3,174,1,89.4
11,Senate,3,524,9,42.0
11,Senate,3,956,6,36.1
11,Senate,3,1007,1,86.5
11,Senate,3,1974,9,96.4
11,Senate,3,2165,9,16.4
11,Senate,3,3342,1,77.5
11,Senate,3,3423,1,57.8
11,Senate,3,3539,1,71.1
11,Senate,3,3582,1,81.6
11,Senate,3,3610,1,63.1
11,Senate,3,3678,1,51.2
11,Senate,3,3805,9,88.1
11,Senate,3,3847,1,
11,Senate,3,4433,1,47.6
11,Senate,3,5421,1,81.8
11,Senate,3,5594,6,14.0
11,Senate,3,5726,6,49.0
11,Senate,3,6076,1,83.6
11,Senate,3,6408,1,90.7
11,Senate,3,6472,9,70.0
11,Senate,3,7200,6,22.5
11,Senate,3,7428,6,56.2
11,Senate,3,7525,1,93.1
11,Senate,3,7792,9,48.6
11,Senate,3,7985,1,98.7
11,Senate,3,8647,1,78.8
