congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
30,President,99879,99,0,USA,100,,,"POLK, James Knox",P000409,1795,1849,-0.659,-0.504,,,,,,,
30,Senate,334,41,0,AL,100,1,3,"BAGBY, Arthur Pendleton",B000030,1794,1858,-0.514,0.126,-41.27051,0.629,89,24,,-0.489,0.015
30,Senate,3192,41,0,AL,100,2,5,"FITZPATRICK, Benjamin",F000174,1802,1869,-0.692,0.588,-25.93766,0.69,70,14,,-0.614,0.026
30,Senate,5275,41,0,AL,100,2,5,"KING, William Rufus de Vane",K000217,1786,1853,-0.373,-0.088,-75.6817,0.636,167,34,,-0.495,0.08
30,Senate,5635,41,0,AL,100,1,3,"LEWIS, Dixon Hall",L000278,1802,1848,-0.623,0.782,-76.66794,0.699,214,44,,-0.682,0.732
30,Senate,263,42,0,AR,100,1,3,"ASHLEY, Chester",A000311,1790,1848,-0.413,-0.268,-21.46228,0.781,87,6,,-0.269,-0.839
30,Senate,865,42,0,AR,100,2,5,"BORLAND, Solon",B000642,1808,1864,-0.398,0.038,-89.87048,0.628,193,43,,-0.571,0.24
30,Senate,8339,42,0,AR,100,2,5,"SEBASTIAN, William King",S000216,1812,1865,-0.421,-0.046,-56.74904,0.709,165,22,,-0.547,0.182
30,Senate,8373,42,0,AR,100,1,3,"SEVIER, Ambrose Hundley",S000256,1801,1848,-0.636,0.528,-15.56961,0.75,54,4,,-0.478,-0.31
30,Senate,391,1,0,CT,29,2,5,"BALDWIN, Roger Sherman",B000096,1793,1863,0.535,0.018,-54.82538,0.807,256,23,,0.59,-0.037
30,Senate,4768,1,0,CT,29,1,3,"HUNTINGTON, Jabez Williams",H000997,1788,1847,0.485,-0.02,,,,,,0.638,-0.77
30,Senate,6931,1,0,CT,100,0,3,"NILES, John Milton",N000108,1787,1856,-0.272,-0.525,-174.4633,0.563,304,89,,-0.078,-0.815
30,Senate,1822,11,0,DE,29,1,3,"CLAYTON, John Middleton",C000496,1796,1856,0.395,0.883,-48.16919,0.719,146,23,,0.283,0.959
30,Senate,8818,11,0,DE,29,0,3,"SPRUANCE, Presley",S000760,1785,1863,0.174,0.3,-93.13115,0.73,296,46,,0.131,0.115
30,Senate,9733,11,0,DE,29,2,3,"WALES, John",W000043,1783,1863,0.183,0.155,-4.24396,0.868,30,1,,0.47,0.375
30,Senate,9966,43,0,FL,100,0,3,"WESTCOTT, James Diament, Jr.",W000308,1802,1880,-0.557,0.831,-148.62968,0.577,270,84,,-0.646,0.764
30,Senate,10462,43,0,FL,100,0,3,"YULEE, David Levy",Y000061,1810,1886,-0.561,0.428,-87.36933,0.716,262,42,,-0.641,0.645
30,Senate,669,44,0,GA,29,0,3,"BERRIEN, John Macpherson",B000413,1781,1856,-0.142,0.654,-61.28687,0.788,257,25,,-0.041,0.999
30,Senate,1954,44,0,GA,100,1,3,"COLQUITT, Walter Terry",C000648,1799,1855,-0.667,0.741,,,,,,-0.075,0.416
30,Senate,4961,44,0,GA,100,2,5,"JOHNSON, Herschel Vespasian",J000139,1812,1880,-0.64,0.298,-89.50847,0.721,274,40,,-0.632,0.274
30,Senate,999,21,0,IL,100,0,3,"BREESE, Sidney",B000793,1800,1878,-0.404,-0.592,-91.02387,0.694,249,39,,-0.382,-0.588
30,Senate,2692,21,0,IL,100,0,3,"DOUGLAS, Stephen Arnold",D000457,1813,1861,-0.26,-0.551,-112.1429,0.588,211,60,,-0.342,-0.465
