congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
60,President,99893,99,0,USA,200,,,"ROOSEVELT, Theodore",,1858,1919,0.403,0.478,,,,,,,
60,Senate,403,41,0,AL,100,2,5,"BANKHEAD, John Hollis",B000110,1842,1920,-0.38,-0.492,-14.55179,0.788,61,7,,-0.28,-0.349
60,Senate,5007,41,0,AL,100,2,3,"JOHNSTON, Joseph Forney",J000193,1843,1913,-0.477,-0.713,-20.18843,0.74,67,7,,-0.302,-0.47
60,Senate,6682,41,0,AL,100,1,3,"MORGAN, John Tyler",M000954,1824,1907,-0.43,-0.22,,,,,,,
60,Senate,7385,41,0,AL,100,1,3,"PETTUS, Edmund Winston",P000279,1821,1907,-0.424,-0.261,,,,,,,
60,Senate,1793,42,0,AR,100,0,3,"CLARKE, James Paul",C000463,1854,1916,-0.132,-0.021,-11.02176,0.693,30,7,,-0.222,0.123
60,Senate,2392,42,0,AR,100,0,3,"DAVIS, Jeff",D000112,1862,1913,-0.481,0.037,,,,,,-0.594,-0.14
60,Senate,3223,71,0,CA,200,0,3,"FLINT, Frank Putnam",F000207,1862,1929,0.459,-0.062,-17.61129,0.791,75,7,,0.559,0.277
60,Senate,7345,71,0,CA,200,0,3,"PERKINS, George Clement",P000232,1839,1923,0.308,-0.021,-19.29872,0.756,69,5,,0.416,0.002
60,Senate,3873,62,0,CO,200,0,3,"GUGGENHEIM, Simon",G000520,1867,1941,0.517,-0.215,-16.93072,0.79,72,6,,0.528,-0.034
60,Senate,9246,62,0,CO,100,0,3,"TELLER, Henry Moore",T000116,1830,1914,0.161,0.485,-66.9493,0.395,72,30,,0.065,-0.286
60,Senate,978,1,0,CT,200,0,3,"BRANDEGEE, Frank Bosworth",B000769,1864,1924,0.778,-0.628,-10.05113,0.859,66,2,,0.712,-0.652
60,Senate,1223,1,0,CT,200,0,3,"BULKELEY, Morgan Gardner",B001044,1837,1922,0.336,-0.942,-19.72853,0.712,58,8,,0.377,-0.757
60,Senate,2781,11,0,DE,200,0,3,"du PONT, Henry Algernon",D000559,1838,1926,0.549,-0.559,-15.84905,0.795,69,8,,0.761,-0.069
60,Senate,7876,11,0,DE,200,0,3,"RICHARDSON, Harry Alden",R000221,1853,1928,0.494,-0.581,-15.44403,0.776,61,8,,0.485,-0.259
60,Senate,1178,43,0,FL,100,2,5,"BRYAN, William James",B000994,1876,1908,,,,,,,,-0.34,0.94
60,Senate,5943,43,0,FL,100,1,3,"MALLORY, Stephen Russell",M000085,1848,1907,-0.399,0.035,,,,,,,
60,Senate,6541,43,0,FL,100,3,5,"MILTON, William Hall",M000788,1864,1942,-0.391,0.73,-4.60045,0.866,32,2,,-0.363,0.696
60,Senate,9166,43,0,FL,100,0,3,"TALIAFERRO, James Piper",T000026,1847,1934,-0.477,-0.393,-8.27353,0.845,49,2,,-0.402,-0.206
