congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
9,President,99871,99,0,USA,13,0,0,"JEFFERSON, Thomas",,1743.0,1826.0,0.018,0.516,-5.19373,0.831,28,1,,,
9,Senate,4433,1,0,CT,1,0,3,"HILLHOUSE, James",H000618,1754.0,1832.0,0.691,-0.249,-23.30226,0.745,79,11,,0.65,-0.693
9,Senate,9452,1,0,CT,1,0,3,"TRACY, Uriah",T000348,1755.0,1807.0,0.727,0.328,-21.56606,0.75,75,8,,0.755,0.239
9,Senate,524,11,0,DE,1,0,3,"BAYARD, James Asheton, Sr.",B000249,1767.0,1815.0,0.619,-0.47,-8.86031,0.838,50,2,,0.547,-0.351
9,Senate,10043,11,0,DE,1,0,3,"WHITE, Samuel",W000392,1770.0,1809.0,0.605,0.189,-15.92799,0.804,73,2,,0.607,-0.166
9,Senate,379,44,0,GA,13,0,3,"BALDWIN, Abraham",B000084,1754.0,1807.0,-0.165,-0.373,-25.49798,0.695,70,14,,-0.241,-0.293
9,Senate,4854,44,0,GA,13,1,3,"JACKSON, James",J000017,1757.0,1806.0,-0.32,-0.181,,,,,,0.442,-0.897
9,Senate,6472,44,0,GA,13,2,3,"MILLEDGE, John",M000712,1757.0,1818.0,-0.015,-0.186,,,,,,-0.385,-0.556
9,Senate,20,51,0,KY,13,2,3,"ADAIR, John",A000026,1757.0,1840.0,-0.251,-0.051,-52.54462,0.398,57,22,,0.134,-0.78
9,Senate,1810,51,0,KY,13,3,3,"CLAY, Henry",C000482,1777.0,1852.0,0.262,0.547,,,,,,0.036,0.297
9,Senate,9366,51,0,KY,13,0,3,"THRUSTON, Buckner",T000249,1763.0,1845.0,-0.059,0.514,-22.74502,0.708,66,11,,-0.125,0.647
9,Senate,7792,52,0,MD,13,2,3,"REED, Philip",R000125,1760.0,1829.0,0.309,-0.339,,,,,,-0.067,-0.495
9,Senate,8678,52,0,MD,13,0,3,"SMITH, Samuel",S000609,1752.0,1839.0,0.032,0.169,-32.39244,0.664,79,13,,0.04,0.136
9,Senate,10396,52,0,MD,13,1,3,"WRIGHT, Robert",W000768,1752.0,1826.0,0.054,0.222,-23.10247,0.652,54,12,,0.148,0.302
9,Senate,34,3,0,MA,1,0,3,"ADAMS, John Quincy",A000041,1767.0,1848.0,0.479,-0.519,-35.53513,0.652,83,22,,0.691,0.293
9,Senate,7428,3,0,MA,1,0,3,"PICKERING, Timothy",P000324,1745.0,1829.0,0.646,-0.409,-16.84673,0.818,84,3,,0.649,-0.497
9,Senate,3610,4,0,NH,13,0,3,"GILMAN, Nicholas",G000215,1755.0,1814.0,0.387,0.055,-29.84419,0.689,80,14,,0.234,0.19
9,Senate,7493,4,0,NH,1,0,3,"PLUMER, William",P000393,1759.0,1850.0,0.843,-0.537,-35.59308,0.655,84,20,,0.936,-0.351
9,Senate,1974,12,0,NJ,13,0,3,"CONDIT, John",C000671,1755.0,1834.0,-0.234,0.321,-25.49225,0.73,81,13,,-0.359,0.475
9,Senate,5303,12,0,NJ,13,0,3,"KITCHELL, Aaron",K000246,1744.0,1820.0,0.059,-0.355,-42.6608,0.598,83,23,,-0.336,0.135
9,Senate,6577,13,0,NY,13,0,3,"MITCHILL, Samuel Latham",M000831,1764.0,1831.0,0.089,0.362,-29.2801,0.677,75,16,,0.099,0.924
9,Senate,8647,13,0,NY,13,0,3,"SMITH, John",S000566,1752.0,1816.0,-0.047,-0.062,-36.23711,0.617,75,15,,0.005,0.202
9,Senate,8977,47,0,NC,13,0,3,"STONE, David",S000955,1770.0,1818.0,-0.232,-0.973,-25.78891,0.597,50,14,,-0.047,-0.999
9,Senate,9517,47,0,NC,13,0,3,"TURNER, James",T000423,1766.0,1824.0,-0.473,-0.881,-20.92693,0.754,74,11,,-0.628,-0.778
9,Senate,8645,24,0,OH,13,0,3,"SMITH, John",S000567,1735.0,1824.0,-0.125,0.099,-41.44193,0.529,65,22,,0.113,-0.042
9,Senate,10379,24,0,OH,13,0,3,"WORTHINGTON, Thomas",W000750,1773.0,1827.0,-0.178,-0.147,-34.54897,0.649,80,18,,-0.325,-0.367
9,Senate,5744,14,0,PA,13,0,3,"LOGAN, George",L000401,1753.0,1821.0,-0.075,-0.458,-27.15696,0.689,73,14,,-0.167,-0.75
9,Senate,5890,14,0,PA,13,0,3,"MACLAY, Samuel",M000029,1741.0,1811.0,-0.382,-0.905,-20.88335,0.773,81,7,,-0.405,-0.367
9,Senate,3104,5,0,RI,13,0,3,"FENNER, James",F000074,1771.0,1846.0,-0.444,0.277,-9.19019,0.815,45,5,,-0.427,0.301
9,Senate,4656,5,0,RI,13,0,3,"HOWLAND, Benjamin",H000870,1755.0,1821.0,-0.178,-0.22,-19.93665,0.774,78,7,,-0.251,-0.132
9,Senate,3423,48,0,SC,13,0,3,"GAILLARD, John",G000005,1765.0,1826.0,-0.126,-0.418,-25.20419,0.708,73,13,,-0.419,-0.557
9,Senate,9088,48,0,SC,13,0,3,"SUMTER, Thomas",S001073,1734.0,1832.0,-0.687,-0.663,-28.82269,0.677,74,17,,-0.793,-0.61
9,Senate,174,54,0,TN,13,0,3,"ANDERSON, Joseph Inslee",A000197,1757.0,1837.0,-0.21,0.023,-20.64943,0.709,60,10,,-0.19,0.168
9,Senate,8608,54,0,TN,13,0,3,"SMITH, Daniel",S000524,1748.0,1818.0,-0.222,0.239,-23.17805,0.746,79,10,,-0.197,0.217
9,Senate,956,6,0,VT,13,0,3,"BRADLEY, Stephen Row",B000745,1754.0,1830.0,0.09,-0.202,-33.27594,0.622,70,18,,0.107,-0.433
9,Senate,8639,6,0,VT,13,0,3,"SMITH, Israel",S000557,1759.0,1810.0,0.014,-0.983,-40.86455,0.604,81,25,,-0.019,-0.412
9,Senate,3582,40,0,VA,13,0,3,"GILES, William Branch",G000183,1762.0,1830.0,0.018,0.068,,,,,,-0.098,0.314
9,Senate,6625,40,0,VA,13,0,3,"MOORE, Andrew",M000891,1752.0,1821.0,-0.244,-0.45,-23.8938,0.742,80,10,,-0.476,-0.35
