congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
66,President,99895,99,0,USA,100,,,"WILSON, Thomas Woodrow",,1856,1924,-0.398,-0.559,,,,,,,
66,Senate,403,41,0,AL,100,0,1,"BANKHEAD, John Hollis",B000110,1842,1920,-0.38,-0.492,-17.03688,0.84,98,8,,-0.268,-0.893
66,Senate,1962,41,0,AL,100,2,5,"COMER, Braxton Bragg",C000657,1848,1927,-0.551,-0.773,-10.07635,0.817,50,5,,-0.584,-0.811
66,Senate,4280,41,0,AL,100,3,2,"HEFLIN, James Thomas",H000446,1869,1951,-0.451,0.041,,,,,,-0.474,-0.235
66,Senate,9560,41,0,AL,100,0,1,"UNDERWOOD, Oscar Wilder",U000013,1862,1929,-0.396,-0.636,-60.60631,0.822,310,20,,-0.399,-0.909
66,Senate,273,61,0,AZ,100,0,1,"ASHURST, Henry Fountain",A000319,1874,1962,-0.231,0.211,-92.6853,0.73,294,42,,-0.264,0.133
66,Senate,8665,61,0,AZ,100,0,1,"SMITH, Marcus Aurelius",S000589,1851,1924,-0.338,-0.297,-55.03717,0.773,214,30,,-0.289,-0.219
66,Senate,5290,42,0,AR,100,0,2,"KIRBY, William Fosgate",K000233,1867,1934,-0.327,0.253,-97.22333,0.732,311,45,,-0.305,0.168
66,Senate,7986,42,0,AR,100,0,1,"ROBINSON, Joseph Taylor",R000347,1872,1937,-0.425,-0.275,-51.09777,0.81,243,26,,-0.42,-0.466
66,Senate,4962,71,0,CA,200,0,1,"JOHNSON, Hiram Warren",J000140,1866,1945,0.294,0.714,-34.67753,0.828,184,18,,0.34,0.94
66,Senate,7395,71,0,CA,100,0,1,"PHELAN, James Duval",P000290,1861,1930,-0.258,-0.029,-115.58133,0.674,293,58,,-0.278,0.074
66,Senate,7422,62,0,CO,200,0,1,"PHIPPS, Lawrence Cowle",P000317,1862,1958,0.577,-0.321,-50.01763,0.868,353,18,,0.639,-0.428
66,Senate,9288,62,0,CO,100,0,1,"THOMAS, Charles Spalding",T000160,1849,1934,-0.185,0.214,-226.88449,0.463,295,116,,-0.159,-0.02
66,Senate,978,1,0,CT,200,0,1,"BRANDEGEE, Frank Bosworth",B000769,1864,1924,0.778,-0.628,-102.44128,0.744,347,50,,0.916,-0.33
