congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
40,President,99885,99,0,USA,200,,,"JOHNSON, Andrew",J000116,1808,1875.0,,,,,,,,,
40,House,1206,41,2,AL,200,0,1,"BUCKLEY, Charles Waldron",B001025,1835,1906.0,0.312,0.072,-66.66651,0.703,189,30,,0.349,-0.265
40,House,1428,41,5,AL,200,0,1,"CALLIS, John Benton",C000057,1828,1898.0,0.365,0.072,-74.08245,0.676,189,34,,0.366,0.094
40,House,4197,41,6,AL,200,0,1,"HAUGHEY, Thomas",H000352,1826,1869.0,0.256,0.014,-78.06512,0.64,175,39,,0.257,0.04
40,House,5142,41,1,AL,200,0,1,"KELLOGG, Francis William",K000064,1810,1879.0,0.43,-0.064,-51.75815,0.705,148,24,,0.331,0.034
40,House,6959,41,3,AL,200,0,1,"NORRIS, Benjamin White",N000138,1819,1873.0,0.288,0.119,-75.27301,0.666,185,40,,0.289,0.15
40,House,7434,41,4,AL,200,0,1,"PIERCE, Charles Wilson",P000332,1823,1907.0,0.363,-0.017,-54.36815,0.696,150,27,,0.365,0.017
40,House,833,42,3,AR,200,0,1,"BOLES, Thomas",B000603,1837,1905.0,0.313,-0.012,-57.83074,0.665,142,30,,0.412,-0.131
40,House,2912,42,2,AR,200,2,2,"ELLIOTT, James Thomas",E000123,1823,1875.0,0.386,0.191,-41.6311,0.707,120,27,,0.386,0.208
40,House,4443,42,2,AR,200,1,1,"HINDS, James",H000631,1833,1868.0,0.304,-0.014,-36.33599,0.662,88,21,,0.302,-0.019
40,House,8059,42,1,AR,200,0,1,"ROOTS, Logan Holt",R000434,1841,1893.0,0.39,0.286,-73.83119,0.649,171,41,,0.32,0.037
40,House,304,71,1,CA,100,0,1,"AXTELL, Samuel Beach",A000349,1819,1891.0,-0.159,0.987,-109.50422,0.763,405,50,,-0.214,0.843
40,House,4396,71,2,CA,200,0,1,"HIGBY, William",H000576,1813,1887.0,0.382,-0.031,-229.79977,0.662,558,121,,0.387,0.259
40,House,4967,71,3,CA,100,0,1,"JOHNSON, James Augustus",J000145,1829,1896.0,-0.254,0.486,-142.01694,0.76,517,57,,-0.256,0.392
40,House,455,1,4,CT,100,0,1,"BARNUM, William Henry",B000166,1818,1889.0,-0.187,-0.041,-76.6879,0.719,232,40,,-0.221,0.711
40,House,4598,1,2,CT,100,0,1,"HOTCHKISS, Julius",H000809,1810,1878.0,-0.263,0.965,-149.77104,0.752,526,70,,-0.263,0.965
40,House,4672,1,1,CT,100,0,1,"HUBBARD, Richard Dudley",H000888,1818,1884.0,-0.148,0.705,-72.16404,0.674,183,32,,-0.146,0.829
