congress,chamber,rollnumber,icpsr,cast_code,prob
28,House,1,3,9,
28,House,1,34,2,
28,House,1,175,1,
28,House,1,254,1,
28,House,1,260,9,
28,House,1,283,1,
28,House,1,370,9,
28,House,1,443,2,
28,House,1,468,2,
28,House,1,553,1,
28,House,1,619,1,
28,House,1,654,1,
28,House,1,696,1,
28,House,1,738,9,
28,House,1,744,1,
28,House,1,745,1,
28,House,1,759,1,
28,House,1,871,1,
28,House,1,901,1,
28,House,1,915,1,
28,House,1,931,1,
28,House,1,1003,9,
28,House,1,1040,9,
28,House,1,1041,1,
28,House,1,1061,1,
28,House,1,1094,1,
28,House,1,1115,9,
28,House,1,1128,2,
28,House,1,1139,1,
28,House,1,1219,2,
28,House,1,1262,1,
28,House,1,1313,9,
28,House,1,1405,1,
28,House,1,1456,1,
28,House,1,1537,2,
28,House,1,1564,1,
28,House,1,1599,1,
28,House,1,1606,9,
28,House,1,1651,1,
28,House,1,1658,9,
28,House,1,1661,2,
28,House,1,1695,2,
28,House,1,1846,2,
28,House,1,1850,1,
28,House,1,1867,1,
28,House,1,1937,1,
28,House,1,1940,2,
28,House,1,2149,2,
28,House,1,2197,1,
28,House,1,2238,1,
28,House,1,2312,1,
28,House,1,2324,9,
28,House,1,2380,2,
28,House,1,2399,1,
28,House,1,2405,1,
28,House,1,2427,9,
28,House,1,2444,1,
28,House,1,2454,2,
28,House,1,2485,2,
28,House,1,2566,2,
28,House,1,2570,9,
28,House,1,2596,1,
28,House,1,2692,1,
28,House,1,2733,1,
28,House,1,2756,1,
28,House,1,2768,1,
28,House,1,2920,1,
28,House,1,2944,1,
28,House,1,3058,1,
28,House,1,3129,1,
28,House,1,3160,2,
28,House,1,3228,2,
28,House,1,3256,2,
28,House,1,3307,1,
28,House,1,3371,1,
28,House,1,3373,2,
28,House,1,3567,2,
28,House,1,3613,1,
28,House,1,3774,1,
28,House,1,3787,2,
28,House,1,3815,2,
28,House,1,3836,2,
28,House,1,3922,1,
28,House,1,4001,1,
28,House,1,4004,9,
