congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
47,President,99888,99,0,USA,200,,,"GARFIELD, James Abram",G000063,1831,1881,,,,,,,,,
47,President,99889,99,0,USA,200,0,0,"ARTHUR, Chester Alan",,1829,1886,0.095,-0.995,-3.69582,0.753,13,2,,,
47,House,3283,41,7,AL,100,0,1,"FORNEY, William Henry",F000280,1823,1894,-0.51,-0.006,-44.81141,0.828,238,16,,-0.482,0.114
47,House,4349,41,2,AL,100,0,1,"HERBERT, Hilary Abner",H000524,1834,1919,-0.492,-0.346,-39.85182,0.798,177,16,,-0.531,-0.243
47,House,4358,41,1,AL,100,0,1,"HERNDON, Thomas Hord",H000534,1828,1883,-0.542,-0.566,-18.94279,0.804,87,4,,-0.607,-0.645
47,House,4376,41,6,AL,100,0,1,"HEWITT, Goldsmith Whitehouse",H000553,1834,1895,-0.436,-0.173,-61.81134,0.748,213,25,,-0.424,-0.24
47,House,5809,41,8,AL,326,2,1,"LOWE, William Manning",L000474,1842,1882,-0.125,0.992,,,,,,0.167,0.986
47,House,6996,41,3,AL,100,0,1,"OATES, William Calvin",O000005,1835,1910,-0.468,-0.356,-50.75641,0.767,191,14,,-0.491,-0.161
47,House,8436,41,4,AL,100,0,2,"SHELLEY, Charles Miller",S000326,1833,1907,-0.408,-0.333,-60.53644,0.604,120,31,,-0.323,-0.737
47,House,9992,41,8,AL,100,1,1,"WHEELER, Joseph",W000338,1836,1906,-0.421,-0.01,-20.88974,0.83,112,8,,-0.404,-0.038
47,House,10180,41,5,AL,100,0,1,"WILLIAMS, Thomas",W000537,1825,1903,-0.513,0.152,-41.41612,0.814,201,20,,-0.525,0.086
47,House,2155,42,3,AR,100,0,1,"CRAVENS, Jordan Edgar",C000885,1830,1914,-0.442,-0.127,-74.52097,0.746,254,36,,-0.447,-0.134
47,House,2775,42,1,AR,100,0,1,"DUNN, Poindexter",D000552,1834,1914,-0.454,-0.061,-64.44006,0.69,174,22,,-0.404,0.06
47,House,3879,42,4,AR,100,0,1,"GUNTER, Thomas Montague",G000527,1826,1904,-0.393,0.14,-68.36508,0.734,221,31,,-0.41,0.135
47,House,5042,42,2,AR,100,0,1,"JONES, James Kimbrough",J000231,1839,1908,-0.531,0.149,-69.2555,0.721,212,32,,-0.423,0.319
47,House,671,71,3,CA,100,0,1,"BERRY, Campbell Polson",B000415,1834,1901,-0.362,0.722,-43.5137,0.801,196,20,,-0.354,0.63
47,House,7143,71,4,CA,200,0,1,"PACHECO, Romualdo",P000003,1831,1899,0.353,-0.092,-22.38067,0.811,107,9,,0.409,0.183
47,House,7155,71,2,CA,200,0,1,"PAGE, Horace Francis",P000017,1833,1890,0.371,-0.139,-65.29026,0.713,193,28,,0.288,0.116
47,House,8063,71,1,CA,100,0,1,"ROSECRANS, William Starke",R000440,1819,1898,-0.245,-0.146,-64.64022,0.674,164,27,,-0.319,-0.366
47,House,593,62,1,CO,200,0,1,"BELFORD, James Burns",B000326,1837,1910,0.178,0.237,-49.58099,0.683,130,22,,0.247,0.147
47,House,1199,1,1,CT,200,0,1,"BUCK, John Ransom",B001018,1835,1917,0.334,-0.21,-47.19085,0.821,239,17,,0.44,-0.287
47,House,6465,1,4,CT,200,0,1,"MILES, Frederick",M000704,1815,1896,0.477,-0.505,-26.47488,0.875,198,9,,0.463,-0.664
47,House,7400,1,2,CT,100,0,1,"PHELPS, James",P000295,1822,1900,-0.208,-0.092,-86.34255,0.579,158,44,,-0.149,-0.123
47,House,9717,1,3,CT,200,0,1,"WAIT, John Turner",W000025,1811,1899,0.437,-0.494,-36.51908,0.836,204,17,,0.419,-0.398
47,House,6022,11,1,DE,100,0,1,"MARTIN, Edward Livingston",M000178,1837,1897,-0.397,-0.637,-36.87813,0.728,116,17,,-0.387,-0.133
47,House,730,43,2,FL,200,2,1,"BISBEE, Horatio, Jr.",B000485,1839,1916,0.335,-0.459,-20.08797,0.852,125,8,,0.469,-0.359
47,House,2367,43,1,FL,100,0,1,"DAVIDSON, Robert Hamilton McWhorta",D000085,1832,1908,-0.468,-0.196,-35.56463,0.767,134,15,,-0.406,-0.164
47,House,3156,43,2,FL,100,1,1,"FINLEY, Jesse Johnson",F000134,1812,1904,-0.447,0.153,-35.20995,0.736,115,14,,-0.34,0.194
47,House,741,44,1,GA,100,0,1,"BLACK, George Robison",B000497,1835,1886,-0.709,-0.55,-19.88758,0.661,48,12,,-0.716,-0.698
47,House,804,44,6,GA,100,0,1,"BLOUNT, James Henderson",B000568,1837,1903,-0.459,-0.083,-60.38425,0.735,196,28,,-0.472,0.058
47,House,1185,44,4,GA,100,0,1,"BUCHANAN, Hugh",B001003,1823,1890,-0.627,0.03,-64.81823,0.767,244,32,,-0.562,0.015
47,House,1833,44,7,GA,100,0,1,"CLEMENTS, Judson Claudius",C000508,1846,1917,-0.584,0.147,-59.27854,0.79,251,27,,-0.585,0.188
47,House,2022,44,3,GA,100,0,1,"COOK, Philip",C000724,1817,1894,-0.502,-0.108,-61.41939,0.754,218,26,,-0.581,-0.113
47,House,4009,44,5,GA,100,0,1,"HAMMOND, Nathaniel Job",H000130,1833,1899,-0.524,-0.17,-75.76411,0.704,216,36,,-0.464,-0.193
47,House,7802,44,8,GA,100,2,2,"REESE, Seaborn",R000136,1846,1907,-0.51,-0.061,-10.88439,0.858,71,3,,-0.545,0.055
47,House,8773,44,9,GA,329,0,1,"SPEER, Emory",S000711,1848,1918,-0.165,0.087,-117.95331,0.508,174,61,,-0.074,-0.782
47,House,8885,44,8,GA,100,1,1,"STEPHENS, Alexander Hamilton",S000854,1812,1883,-0.2,0.591,,,,,,-0.132,-0.457
47,House,9516,44,2,GA,100,0,1,"TURNER, Henry Gray",T000421,1839,1904,-0.597,-0.247,-55.51643,0.799,248,21,,-0.562,-0.015
47,House,74,21,1,IL,200,0,1,"ALDRICH, William",A000086,1820,1885,0.457,0.09,-58.52135,0.795,255,25,,0.467,-0.003
47,House,1483,21,14,IL,200,0,1,"CANNON, Joseph Gurney",C000121,1836,1926,0.41,0.281,-82.2851,0.709,239,34,,0.306,0.284
47,House,2237,21,7,IL,200,0,1,"CULLEN, William",C000971,1826,1914,0.476,0.496,-50.86305,0.822,260,22,,0.477,0.469
47,House,2381,21,2,IL,200,0,1,"DAVIS, George Royal",D000100,1840,1899,0.412,-0.047,-60.81383,0.768,230,28,,0.354,-0.05
47,House,3075,21,3,IL,200,0,1,"FARWELL, Charles Benjamin",F000037,1823,1903,0.278,-0.023,-32.97561,0.763,122,13,,0.522,-0.303
47,House,4209,21,5,IL,200,1,1,"HAWK, Robert Moffett Allison",H000364,1839,1882,0.426,0.192,-15.93182,0.871,115,5,,0.536,0.103
47,House,4316,21,6,IL,200,0,1,"HENDERSON, Thomas Jefferson",H000489,1824,1911,0.339,0.217,-37.47755,0.811,179,15,,0.499,0.039
47,House,4458,21,5,IL,200,2,2,"HITT, Robert Roberts",H000649,1834,1906,0.454,0.308,-23.87261,0.727,75,12,,0.34,0.523
47,House,5643,21,9,IL,200,0,1,"LEWIS, John Henry",L000286,1830,1929,0.374,0.452,-59.83488,0.781,242,24,,0.368,0.423
47,House,5992,21,10,IL,200,0,1,"MARSH, Benjamin Franklin",M000145,1839,1905,0.377,0.778,-58.15293,0.712,171,26,,0.33,0.373
47,House,6725,21,17,IL,100,0,1,"MORRISON, William Ralls",M001000,1824,1909,-0.402,-0.426,-62.39975,0.732,200,27,,-0.423,0.051
47,House,6767,21,15,IL,100,0,1,"MOULTON, Samuel Wheeler",M001047,1821,1905,-0.001,-0.56,-143.82465,0.423,167,72,,-0.294,0.324
47,House,7277,21,8,IL,200,0,1,"PAYSON, Lewis Edwin",P000157,1840,1909,0.343,0.862,-86.77071,0.716,260,37,,0.343,0.589
47,House,8461,21,4,IL,200,0,1,"SHERWIN, John Crocker",S000353,1838,1904,0.387,0.043,-45.15188,0.796,198,22,,0.344,-0.187
47,House,8540,21,11,IL,100,0,1,"SINGLETON, James Washington",S000444,1811,1892,-0.344,0.263,-83.09734,0.608,167,34,,-0.358,0.045
47,House,8611,21,13,IL,200,0,1,"SMITH, Dietrich Conrad",S000528,1840,1914,0.295,-0.181,-63.84305,0.763,236,30,,0.294,-0.165
47,House,8767,21,16,IL,100,0,1,"SPARKS, William Andrew Jackson",S000704,1828,1904,-0.458,0.292,-36.78362,0.802,167,13,,-0.413,0.501
47,House,8815,21,12,IL,100,0,1,"SPRINGER, William McKendree",S000757,1836,1903,-0.325,0.186,-86.65214,0.666,213,33,,-0.348,0.442
47,House,9302,21,18,IL,200,0,1,"THOMAS, John Robert",T000176,1846,1914,0.388,0.3,-39.2744,0.813,190,16,,0.442,0.294
