congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
87,President,99902,99,0,USA,100,0,0,"KENNEDY, John Fitzgerald",K000107,1917.0,1963.0,-0.472,-0.487,-63.93398,0.833,351,26,,,
87,House,195,41,3,AL,100,0,1,"ANDREWS, George William",A000206,1906.0,1971.0,-0.03,1.0,-61.85966,0.704,176,29,,-0.062,0.998
87,House,937,41,1,AL,100,0,1,"BOYKIN, Frank William",B000725,1885.0,1969.0,-0.105,0.849,-39.09158,0.724,121,17,,-0.176,0.925
87,House,2909,41,7,AL,100,0,1,"ELLIOTT, Carl Atwood",E000120,1913.0,1999.0,-0.381,0.905,-25.10759,0.873,185,5,,-0.413,0.91
87,House,3754,41,2,AL,100,0,1,"GRANT, George McInvale",G000381,1897.0,1982.0,-0.117,0.993,-47.47086,0.736,155,15,,-0.1,0.995
87,House,4686,41,9,AL,100,0,1,"HUDDLESTON, George Jr.",H000904,1920.0,1971.0,-0.115,0.833,-69.47363,0.68,180,36,,-0.165,0.878
87,House,5058,41,8,AL,100,0,1,"JONES, Robert Emmett, Jr.",J000248,1912.0,1997.0,-0.358,0.866,-25.61297,0.86,170,6,,-0.417,0.909
87,House,7695,41,5,AL,100,0,1,"RAINS, Albert McKinley",R000018,1902.0,1991.0,-0.342,0.934,-23.19748,0.82,117,6,,-0.335,0.942
87,House,7954,41,4,AL,100,0,1,"ROBERTS, Kenneth Allison",R000314,1912.0,1989.0,-0.282,0.895,-31.08829,0.807,145,8,,-0.344,0.939
87,House,8353,41,6,AL,100,0,1,"SELDEN, Armistead Inge, Jr.",S000232,1921.0,1985.0,-0.073,0.852,-55.61574,0.737,182,17,,-0.153,0.929
87,House,7926,81,1,AK,100,0,1,"RIVERS, Ralph Julian",R000282,1903.0,1976.0,-0.491,0.414,-19.06434,0.904,188,7,,-0.502,0.528
87,House,7845,61,1,AZ,200,0,1,"RHODES, John Jacob",R000188,1916.0,2003.0,0.225,-0.033,-70.97204,0.696,196,38,,0.225,0.07
87,House,9549,61,2,AZ,100,1,1,"UDALL, Stewart Lee",U000002,1920.0,2010.0,-0.389,-0.046,,,,,,-0.643,0.766
87,House,10566,61,2,AZ,100,2,2,"UDALL, Morris King",U000001,1922.0,1998.0,-0.387,0.008,-55.82188,0.72,170,17,,-0.302,0.291
87,House,92,42,5,AR,100,0,1,"ALFORD, Thomas Dale",A000105,1916.0,2000.0,0.011,1.0,-64.0186,0.663,156,36,,0.089,0.954
87,House,3506,42,1,AR,100,0,1,"GATHINGS, Ezekiel Candler",G000098,1903.0,1979.0,0.012,0.978,-87.95587,0.638,196,39,,-0.012,1.0
87,House,4110,42,4,AR,100,0,1,"HARRIS, Oren",H000249,1903.0,1997.0,-0.179,0.949,-50.76596,0.757,182,19,,-0.219,0.971
87,House,6532,42,2,AR,100,0,1,"MILLS, Wilbur Daigh",M000778,1909.0,1992.0,-0.237,0.894,-43.8726,0.803,200,16,,-0.288,0.956
87,House,6958,42,6,AR,100,1,1,"NORRELL, William Frank",N000137,1896.0,1961.0,-0.038,0.994,,,,,,0.054,0.999
87,House,9473,42,3,AR,100,0,1,"TRIMBLE, James William",T000373,1894.0,1972.0,-0.397,0.91,-27.33351,0.87,197,5,,-0.416,0.91
87,House,10541,42,6,AR,100,0,1,"NORRELL, Catherine Dorris",N000136,1901.0,1981.0,-0.109,0.994,-53.02623,0.688,142,21,,-0.108,0.994
87,House,387,71,6,CA,200,0,1,"BALDWIN, John Finley, Jr.",B000092,1915.0,1966.0,0.055,-0.315,-76.03247,0.686,202,41,,0.059,-0.378
87,House,1911,71,7,CA,100,0,1,"COHELAN, Jeffery",C000596,1914.0,1999.0,-0.519,-0.268,-18.94908,0.909,198,8,,-0.514,-0.418
87,House,2713,71,23,CA,100,0,1,"DOYLE, Clyde Gilman",D000481,1887.0,1963.0,-0.368,0.134,-21.67018,0.896,198,9,,-0.399,0.415
87,House,3867,71,10,CA,200,0,1,"GUBSER, Charles Samuel",G000512,1916.0,2011.0,0.205,-0.178,-63.3087,0.72,193,26,,0.193,-0.225
87,House,3901,71,14,CA,100,0,1,"HAGEN, Harlan Francis",H000013,1914.0,1990.0,-0.269,0.13,-39.79748,0.816,196,18,,-0.267,0.036
87,House,4388,71,21,CA,200,0,1,"HIESTAND, Edgar Willard",H000568,1888.0,1970.0,0.49,-0.143,-45.27584,0.778,180,20,,0.625,-0.166
87,House,4514,71,19,CA,100,0,1,"HOLIFIELD, Chester Earl",H000713,1903.0,1995.0,-0.467,0.218,-16.82867,0.907,173,8,,-0.518,0.071
87,House,4592,71,18,CA,200,0,1,"HOSMER, Craig",H000802,1915.0,1982.0,0.276,-0.292,-66.46453,0.691,180,29,,0.238,-0.45
87,House,4957,71,2,CA,100,0,1,"JOHNSON, Harold Terry",J000135,1907.0,1988.0,-0.439,0.503,-23.4863,0.885,193,7,,-0.422,0.231
87,House,5255,71,17,CA,100,0,1,"KING, Cecil Rhodes",K000196,1898.0,1974.0,-0.468,0.144,-12.29465,0.94,198,4,,-0.568,0.045
87,House,5694,71,24,CA,200,0,1,"LIPSCOMB, Glenard Paul",L000344,1915.0,1970.0,0.358,-0.001,-46.58679,0.787,195,18,,0.434,-0.05
87,House,5929,71,4,CA,200,0,1,"MAILLIARD, William Somers",M000070,1917.0,1992.0,0.117,-0.484,-56.11416,0.738,185,26,,0.085,-0.664
87,House,6220,71,15,CA,200,0,1,"McDONOUGH, Gordon Leo",M000414,1895.0,1968.0,0.205,-0.25,-54.56848,0.709,159,27,,0.296,-0.089
87,House,6240,71,11,CA,100,0,1,"McFALL, John Joseph",M000436,1918.0,2006.0,-0.468,0.442,-18.69382,0.911,200,6,,-0.425,0.38
87,House,6477,71,1,CA,100,0,1,"MILLER, Clement Woodnutt",M000719,1916.0,1962.0,-0.472,0.263,-26.67631,0.859,175,9,,-0.44,0.368
87,House,6483,71,8,CA,100,0,1,"MILLER, George Paul",M000727,1891.0,1982.0,-0.426,0.204,-21.2958,0.887,178,10,,-0.479,0.403
87,House,6756,71,3,CA,100,0,1,"MOSS, John Emerson",M001035,1915.0,1997.0,-0.582,0.191,-18.10727,0.907,185,7,,-0.604,0.446
87,House,8051,71,26,CA,100,0,1,"ROOSEVELT, James",R000426,1907.0,1991.0,-0.607,-0.088,-17.66502,0.908,182,7,,-0.747,0.017
87,House,8225,71,29,CA,100,0,1,"SAUND, Dalip Singh (Judge)",S000075,1899.0,1973.0,-0.458,0.323,-7.66869,0.937,118,4,,-0.475,0.53
87,House,8437,71,5,CA,100,0,1,"SHELLEY, John Francis",S000327,1905.0,1974.0,-0.455,0.105,-13.70309,0.921,166,6,,-0.459,0.055
87,House,8444,71,27,CA,100,0,1,"SHEPPARD, Harry Richard",S000335,1885.0,1969.0,-0.27,0.279,-38.93407,0.79,165,15,,-0.534,0.514
87,House,8549,71,12,CA,100,0,1,"SISK, Bernice Frederic",S000454,1910.0,1995.0,-0.388,0.52,-20.71284,0.895,186,9,,-0.557,0.581
87,House,8628,71,20,CA,200,0,1,"SMITH, H. Allen",S000545,1909.0,1998.0,0.421,0.026,-43.80767,0.788,184,20,,0.444,0.165
