congress,chamber,rollnumber,icpsr,cast_code,prob
48,House,1,27,2,
48,House,1,33,1,
48,House,1,51,1,
48,House,1,78,1,
48,House,1,172,2,
48,House,1,253,1,
48,House,1,285,2,
48,House,1,337,1,
48,House,1,399,1,
48,House,1,422,1,
48,House,1,438,1,
48,House,1,459,2,
48,House,1,536,2,
48,House,1,538,1,
48,House,1,593,2,
48,House,1,618,1,
48,House,1,643,1,
48,House,1,715,2,
48,House,1,730,2,
48,House,1,751,1,
48,House,1,781,1,
48,House,1,784,1,
48,House,1,804,1,
48,House,1,888,2,
48,House,1,897,2,
48,House,1,940,1,
48,House,1,970,2,
48,House,1,991,1,
48,House,1,1001,2,
48,House,1,1014,2,
48,House,1,1015,2,
48,House,1,1049,1,
48,House,1,1141,2,
48,House,1,1146,2,
48,House,1,1162,9,
48,House,1,1185,1,
48,House,1,1212,1,
48,House,1,1214,1,
48,House,1,1277,2,
48,House,1,1286,1,
48,House,1,1379,1,
48,House,1,1402,1,
48,House,1,1422,2,
48,House,1,1447,1,
48,House,1,1451,2,
48,House,1,1472,1,
48,House,1,1483,2,
48,House,1,1504,1,
48,House,1,1586,1,
48,House,1,1613,2,
48,House,1,1749,9,
48,House,1,1812,1,
48,House,1,1833,1,
48,House,1,1872,1,
48,House,1,1948,1,
48,House,1,1998,1,
48,House,1,2011,1,
48,House,1,2018,1,
48,House,1,2080,1,
48,House,1,2097,1,
48,House,1,2118,1,
48,House,1,2120,1,
48,House,1,2177,1,
48,House,1,2230,1,
48,House,1,2232,2,
48,House,1,2237,2,
48,House,1,2265,1,
48,House,1,2283,2,
48,House,1,2337,1,
48,House,1,2367,1,
48,House,1,2381,2,
48,House,1,2402,1,
48,House,1,2407,2,
48,House,1,2530,1,
48,House,1,2553,1,
48,House,1,2554,1,
48,House,1,2606,2,
48,House,1,2631,1,
48,House,1,2679,1,
48,House,1,2697,1,
48,House,1,2762,1,
48,House,1,2766,2,
48,House,1,2775,1,
48,House,1,2832,1,
48,House,1,2893,1,
48,House,1,2915,1,
48,House,1,2923,1,
48,House,1,2939,2,
48,House,1,2982,1,
48,House,1,3010,2,
48,House,1,3031,2,
48,House,1,3033,9,
48,House,1,3117,1,
48,House,1,3130,1,
48,House,1,3145,1,
48,House,1,3150,1,
48,House,1,3253,1,
48,House,1,3263,1,
48,House,1,3283,1,
48,House,1,3418,1,
48,House,1,3522,1,
48,House,1,3533,2,
48,House,1,3560,1,
48,House,1,3622,1,
48,House,1,3646,2,
48,House,1,3759,1,
48,House,1,3784,1,
48,House,1,3796,1,
48,House,1,3869,2,
48,House,1,3968,1,
48,House,1,4009,9,
48,House,1,4021,2,
48,House,1,4028,1,
48,House,1,4049,1,
48,House,1,4063,1,
48,House,1,4080,2,
48,House,1,4140,2,
48,House,1,4171,9,
48,House,1,4185,2,
48,House,1,4188,1,
48,House,1,4239,2,
48,House,1,4297,1,
48,House,1,4306,2,
48,House,1,4316,2,
48,House,1,4324,1,
48,House,1,4348,2,
48,House,1,4349,1,
48,House,1,4375,1,
48,House,1,4376,1,
48,House,1,4425,1,
48,House,1,4452,2,
48,House,1,4458,2,
48,House,1,4472,1,
48,House,1,4529,1,
48,House,1,4530,2,
48,House,1,4547,2,
48,House,1,4557,2,
48,House,1,4569,1,
48,House,1,4585,2,
48,House,1,4606,2,
48,House,1,4608,1,
48,House,1,4655,2,
48,House,1,4742,1,
48,House,1,4772,1,
48,House,1,4779,1,
48,House,1,4882,6,
48,House,1,4904,2,
48,House,1,4952,2,
48,House,1,5025,1,
48,House,1,5041,1,
48,House,1,5042,1,
48,House,1,5043,1,
48,House,1,5074,1,
48,House,1,5100,9,
48,House,1,5108,2,
48,House,1,5126,9,
48,House,1,5140,2,
48,House,1,5147,2,
48,House,1,5219,2,
48,House,1,5265,1,
48,House,1,5318,1,
48,House,1,5390,2,
48,House,1,5409,2,
