congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
62,President,99894,99,0,USA,200,0,0,"TAFT, William Howard",,1857,1930,0.175,-0.985,-1.16636,0.899,11,0,,,
62,House,757,41,4,AL,100,0,1,"BLACKMON, Fred Leonard",B000514,1873,1921,-0.543,-0.157,-55.50614,0.785,229,28,,-0.536,-0.254
62,House,1291,41,7,AL,100,0,1,"BURNETT, John Lawson",B001121,1854,1919,-0.411,0.189,-40.39596,0.82,203,21,,-0.412,0.105
62,House,1821,41,3,AL,100,0,1,"CLAYTON, Henry De Lamar",C000495,1857,1929,-0.496,-0.013,-43.58514,0.809,206,20,,-0.446,-0.011
62,House,2514,41,2,AL,100,0,1,"DENT, Stanley Hubert, Jr.",D000256,1869,1938,-0.577,-0.18,-51.48683,0.783,210,23,,-0.556,-0.298
62,House,4280,41,5,AL,100,0,1,"HEFLIN, James Thomas",H000446,1869,1951,-0.451,0.041,-50.10211,0.783,205,25,,-0.455,-0.132
62,House,4474,41,6,AL,100,0,1,"HOBSON, Richmond Pearson",H000667,1870,1937,-0.224,-0.445,-28.23856,0.656,67,16,,-0.096,-0.134
62,House,7882,41,8,AL,100,0,1,"RICHARDSON, William",R000227,1839,1914,-0.392,-0.106,-35.18041,0.748,121,20,,-0.41,0.004
62,House,9209,41,1,AL,100,0,1,"TAYLOR, George Washington",T000078,1849,1932,-0.287,-0.246,-27.69457,0.784,114,11,,-0.337,-0.154
62,House,9560,41,9,AL,100,0,1,"UNDERWOOD, Oscar Wilder",U000013,1862,1929,-0.396,-0.636,-40.27817,0.817,199,20,,-0.378,-0.228
62,House,4227,61,1,AZ,100,0,1,"HAYDEN, Carl Trumbull",H000385,1877,1972,-0.221,0.334,-49.32067,0.729,156,26,,-0.165,0.155
62,House,2156,42,4,AR,100,0,1,"CRAVENS, William Ben",C000886,1872,1939,-0.251,0.349,-34.46364,0.69,93,16,,-0.437,-0.225
62,House,3235,42,3,AR,100,0,1,"FLOYD, John Charles",F000222,1858,1930,-0.424,0.265,-63.59916,0.764,236,28,,-0.379,0.294
62,House,3689,42,7,AR,100,0,1,"GOODWIN, William Shields",G000304,1866,1937,-0.374,0.523,-50.73825,0.791,216,20,,-0.433,0.423
62,House,4876,42,5,AR,100,0,1,"JACOWAY, Henderson Madison",J000041,1870,1947,-0.368,0.616,-40.72247,0.83,218,17,,-0.448,0.563
62,House,5896,42,1,AR,100,0,1,"MACON, Robert Bruce",M000035,1859,1925,-0.377,0.48,-59.87365,0.722,184,25,,-0.414,0.406
62,House,7050,42,2,AR,100,0,1,"OLDFIELD, William Allan",O000062,1874,1928,-0.371,0.475,-40.17974,0.812,193,15,,-0.512,0.713
