congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
53,President,99890,99,0,USA,100,0,0,"CLEVELAND, Stephen Grover",,,,-0.362,-0.758,-0.74352,0.94,12,0,,,
53,House,403,41,6,AL,100,0,1,"BANKHEAD, John Hollis",B000110,1842.0,1920.0,-0.38,-0.492,-74.55047,0.695,205,32,,-0.439,0.132
53,House,1799,41,1,AL,100,0,1,"CLARKE, Richard Henry",C000469,1843.0,1906.0,-0.439,-0.452,-30.39754,0.838,172,9,,-0.378,-0.561
53,House,1869,41,5,AL,100,0,1,"COBB, James Edward",C000549,1835.0,1903.0,-0.584,-0.014,-38.59149,0.834,213,14,,-0.521,0.327
53,House,2511,41,7,AL,100,0,1,"DENSON, William Henry",D000253,1846.0,1906.0,-0.427,0.162,-39.50694,0.811,189,16,,-0.422,0.177
53,House,4130,41,3,AL,100,2,2,"HARRISON, George Paul",H000270,1841.0,1922.0,-0.599,-0.8,-12.00864,0.735,39,2,,-0.515,-0.671
53,House,6996,41,3,AL,100,1,1,"OATES, William Calvin",O000005,1835.0,1910.0,-0.468,-0.356,-36.52259,0.728,115,17,,-0.329,-0.218
53,House,7942,41,4,AL,100,0,1,"ROBBINS, Gaston Ahi",R000299,1858.0,1902.0,-0.48,0.325,-43.17367,0.84,248,18,,-0.477,0.332
53,House,8828,41,2,AL,100,0,1,"STALLINGS, Jesse Francis",S000784,1856.0,1928.0,-0.442,0.069,-30.76303,0.861,206,12,,-0.486,0.249
53,House,9528,41,9,AL,100,0,1,"TURPIN, Louis Washington",T000434,1849.0,1903.0,-0.419,-0.178,-36.78954,0.805,170,19,,-0.427,-0.199
53,House,9992,41,8,AL,100,0,1,"WHEELER, Joseph",W000338,1836.0,1906.0,-0.421,-0.01,-41.02807,0.837,231,16,,-0.437,0.22
53,House,991,42,2,AR,100,1,1,"BRECKINRIDGE, Clifton Rodes",B000784,1846.0,1932.0,-0.474,-0.252,-44.59232,0.75,155,18,,-0.294,-0.244
53,House,2608,42,5,AR,100,0,1,"DINSMORE, Hugh Anderson",D000358,1850.0,1930.0,-0.484,0.289,-28.32158,0.878,218,10,,-0.51,0.368
53,House,5702,42,2,AR,100,2,2,"LITTLE, John Sebastian",L000352,1853.0,1916.0,-0.575,0.5,-9.16983,0.812,44,4,,-0.62,0.715
53,House,6202,42,1,AR,100,0,1,"McCULLOCH, Philip Doddridge, Jr.",M000391,1851.0,1928.0,-0.474,0.147,-47.56852,0.833,261,20,,-0.5,0.215
53,House,6379,42,3,AR,100,0,1,"McRAE, Thomas Chipman",M000597,1851.0,1929.0,-0.515,0.301,-43.65928,0.838,247,22,,-0.438,0.368
53,House,6858,42,6,AR,100,0,1,"NEILL, Robert",N000025,1838.0,1907.0,-0.54,0.529,-49.61117,0.807,231,21,,-0.535,0.497
53,House,9265,42,4,AR,100,0,1,"TERRY, William Leake",T000137,1850.0,1917.0,-0.461,0.434,-32.85856,0.87,236,13,,-0.449,0.292
53,House,906,71,7,CA,200,0,1,"BOWERS, William Wallace",B000692,1834.0,1917.0,0.328,0.692,-57.79338,0.719,175,30,,0.333,0.943
53,House,1438,71,2,CA,100,0,1,"CAMINETTI, Anthony",C000069,1854.0,1923.0,-0.296,0.034,-42.97192,0.795,187,23,,-0.358,0.034
53,House,1484,71,6,CA,340,0,1,"CANNON, Marion",C000122,1834.0,1920.0,-0.287,0.171,-72.83335,0.762,268,33,,-0.285,0.109
53,House,2970,71,3,CA,100,2,2,"ENGLISH, Warren Barkley",E000189,1840.0,1913.0,-0.25,-0.289,-53.37639,0.661,129,28,,-0.25,-0.303
53,House,3520,71,1,CA,100,0,1,"GEARY, Thomas J.",G000113,1854.0,1929.0,-0.263,-0.377,-77.05964,0.679,199,33,,-0.185,-0.212
53,House,4402,71,3,CA,200,1,1,"HILBORN, Samuel Greeley",H000583,1834.0,1899.0,0.32,0.399,-12.63236,0.828,67,5,,0.414,0.784
53,House,5784,71,5,CA,200,0,1,"LOUD, Eugene Francis",L000448,1847.0,1908.0,0.258,0.047,-57.24943,0.654,135,25,,0.856,0.298
53,House,5918,71,4,CA,100,0,1,"MAGUIRE, James George",M000059,1853.0,1920.0,-0.361,0.063,-63.21437,0.726,197,28,,-0.303,0.019
53,House,607,62,2,CO,340,0,1,"BELL, John Calhoun",B000341,1851.0,1933.0,-0.228,0.974,-42.1551,0.813,204,24,,-0.216,0.976
