congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
76,President,99899,99,0,USA,100,0,0,"ROOSEVELT, Franklin Delano",,1882,1945,-0.368,0.245,-4.92625,0.827,26,2,,,
76,House,406,41,7,AL,100,1,1,"BANKHEAD, William Brockman",B000113,1874,1940,-0.307,0.614,,,,,,-0.563,0.827
76,House,937,41,1,AL,100,0,1,"BOYKIN, Frank William",B000725,1885,1969,-0.105,0.849,-36.10115,0.802,164,13,,-0.225,0.867
76,House,3754,41,2,AL,100,0,1,"GRANT, George McInvale",G000381,1897,1982,-0.117,0.993,-54.03184,0.764,201,25,,-0.146,0.989
76,House,4471,41,4,AL,100,0,1,"HOBBS, Samuel Francis",H000663,1887,1952,-0.176,0.984,-53.76731,0.77,206,21,,-0.178,0.984
76,House,4892,41,6,AL,100,0,1,"JARMAN, Peterson Bryant (Pete)",J000058,1892,1955,-0.238,0.971,-33.79191,0.814,164,15,,-0.241,0.813
76,House,7233,41,9,AL,100,0,1,"PATRICK, Luther",P000105,1894,1957,-0.371,0.27,-47.64236,0.78,192,21,,-0.319,0.494
76,House,8764,41,8,AL,100,0,1,"SPARKMAN, John Jackson",S000701,1899,1985,-0.204,0.795,-49.42758,0.784,203,20,,-0.17,0.805
76,House,8855,41,5,AL,100,0,1,"STARNES, Joe",S000816,1895,1962,-0.087,0.996,-24.84931,0.835,138,9,,-0.127,0.96
76,House,8858,41,3,AL,100,0,1,"STEAGALL, Henry Bascom",S000820,1873,1943,-0.326,0.945,-31.07647,0.82,157,12,,-0.253,0.797
76,House,9891,41,7,AL,100,2,2,"WEATHERFORD, Zadoc Lorenzo",W000222,1888,1983,,,,,,,,-0.504,0.864
