congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
34,President,99882,99,0,USA,100,0,0,"PIERCE, Franklin",P000333,1804.0,1869,0.256,0.132,-2.02515,0.865,14,1,,,
34,House,1874,41,6,AL,100,0,1,"COBB, Williamson Robert Winfield",C000554,1807.0,1864,-0.413,-0.163,-272.50698,0.681,708,133,,-0.387,-0.408
34,House,2698,41,3,AL,100,0,1,"DOWDELL, James Ferguson",D000464,1818.0,1871,-0.559,-0.001,-121.49254,0.822,621,54,,-0.518,0.17
34,House,4113,41,7,AL,100,0,1,"HARRIS, Sampson Willis",H000252,1809.0,1857,-0.618,0.164,-101.61027,0.816,499,37,,-0.508,0.22
34,House,4610,41,5,AL,100,0,1,"HOUSTON, George Smith",H000822,1811.0,1879,-0.6,-0.141,-119.38288,0.822,608,43,,-0.638,-0.463
34,House,8486,41,2,AL,100,0,1,"SHORTER, Eli Sims",S000379,1823.0,1879,-0.418,-0.006,-132.38969,0.776,521,57,,-0.542,0.257
34,House,8706,41,4,AL,310,0,1,"SMITH, William Russell",S000637,1815.0,1896,-0.245,0.222,-225.70998,0.641,507,117,,-0.139,0.394
34,House,9752,41,1,AL,310,0,1,"WALKER, Percy",W000064,1812.0,1880,-0.282,0.788,-142.58477,0.778,568,52,,-0.283,0.8
34,House,3800,42,1,AR,100,0,1,"GREENWOOD, Alfred Burton",G000436,1811.0,1889,-0.353,0.33,-195.92116,0.733,631,100,,-0.285,0.166
34,House,8145,42,2,AR,100,0,1,"RUST, Albert",R000544,,1870,-0.438,0.043,-98.0535,0.776,387,52,,-0.403,0.172
34,House,2518,71,98,CA,100,0,1,"DENVER, James William",D000261,1817.0,1892,-0.154,0.415,-205.52537,0.67,513,103,,-0.157,0.475
34,House,4351,71,98,CA,100,0,1,"HERBERT, Philemon Thomas",H000526,1825.0,1864,-0.151,0.404,-196.44598,0.648,453,90,,-0.152,0.427
34,House,1761,1,1,CT,310,0,1,"CLARK, Ezra, Jr.",C000429,1813.0,1896,0.426,-0.146,-145.83628,0.777,578,64,,0.428,-0.185
34,House,2447,1,3,CT,310,0,1,"DEAN, Sidney",D000174,1818.0,1901,0.362,-0.835,-153.54189,0.784,630,77,,0.364,-0.729
34,House,9929,1,4,CT,310,0,1,"WELCH, William Wickham",W000266,1818.0,1892,0.446,-0.339,-92.36983,0.831,498,38,,0.44,-0.27
34,House,10347,1,2,CT,310,0,1,"WOODRUFF, John",W000717,1826.0,1868,0.419,-0.158,-150.86443,0.803,688,67,,0.433,-0.108
34,House,2235,11,1,DE,310,0,1,"CULLEN, Elisha Dickerson",C000969,1799.0,1862,-0.026,0.35,-226.79408,0.636,501,109,,-0.022,0.373
34,House,6094,43,1,FL,100,0,1,"MAXWELL, Augustus Emmett",M000266,1820.0,1903,-0.487,0.364,-145.82928,0.781,590,70,,-0.442,0.42
34,House,1867,44,6,GA,100,0,1,"COBB, Howell",C000548,1815.0,1868,-0.516,-0.076,-107.96013,0.791,460,52,,-0.452,-0.27
34,House,2162,44,2,GA,100,0,1,"CRAWFORD, Martin Jenkins",C000892,1820.0,1883,-0.689,-0.349,-116.22693,0.804,532,56,,-0.52,-0.3
34,House,3313,44,7,GA,310,0,1,"FOSTER, Nathaniel Greene",F000311,1809.0,1869,-0.23,0.24,-176.38473,0.691,478,101,,-0.231,0.28
34,House,5836,44,5,GA,100,0,1,"LUMPKIN, John Henry",L000511,1812.0,1860,-0.554,-0.066,-117.48386,0.833,641,51,,-0.539,-0.194
34,House,8377,44,1,GA,100,0,1,"SEWARD, James Lindsay",S000260,1813.0,1886,-0.235,0.143,-167.33496,0.651,390,88,,-0.147,0.126
34,House,8885,44,8,GA,100,0,1,"STEPHENS, Alexander Hamilton",S000854,1812.0,1883,-0.2,0.591,-172.48494,0.653,404,92,,-0.266,0.144
34,House,9479,44,3,GA,310,0,1,"TRIPPE, Robert Pleasant",T000379,1819.0,1900,-0.162,0.162,-199.16481,0.679,514,120,,-0.197,0.364
34,House,9831,44,4,GA,100,0,1,"WARNER, Hiram",W000152,1802.0,1881,-0.463,-0.123,-134.42548,0.788,564,61,,-0.462,-0.015
34,House,111,21,7,IL,100,6,1,"ALLEN, James Cameron",A000128,1822.0,1912,-0.373,0.202,-163.47397,0.691,443,81,,-0.267,0.172
34,House,2387,21,5,IL,100,2,2,"DAVIS, Jacob Cunningham",D000107,1820.0,1883,-0.135,0.454,-54.86077,0.621,115,30,,-0.133,0.513
34,House,4116,21,6,IL,100,0,1,"HARRIS, Thomas Langrell",H000255,1816.0,1858,-0.283,-0.342,-173.93275,0.712,513,83,,-0.37,-0.019
34,House,5346,21,4,IL,3333,0,1,"KNOX, James",K000295,1807.0,1876,0.297,-0.337,-181.60209,0.754,642,95,,0.273,-0.391
34,House,6006,21,9,IL,100,0,1,"MARSHALL, Samuel Scott",M000160,1821.0,1890,-0.297,-0.239,-205.27272,0.69,553,100,,-0.254,-0.046
34,House,6722,21,8,IL,100,5,2,"MORRISON, James Lowry Donaldson",M000996,1816.0,1888,-0.115,0.287,-52.20219,0.704,149,28,,-0.115,0.315
