congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
61,President,99894,99,0,USA,200,0,0,"TAFT, William Howard",,1857,1930,0.175,-0.985,-3.54248,0.725,11,2,,,
61,House,1291,41,7,AL,100,0,1,"BURNETT, John Lawson",B001121,1854,1919,-0.411,0.189,-17.91967,0.886,148,8,,-0.542,-0.088
61,House,1821,41,3,AL,100,0,1,"CLAYTON, Henry De Lamar",C000495,1857,1929,-0.496,-0.013,-13.17475,0.917,152,2,,-0.499,0.243
61,House,2137,41,4,AL,100,0,1,"CRAIG, William Benjamin",C000861,1877,1925,-0.334,-0.318,-29.2368,0.794,127,15,,-0.43,-0.509
61,House,2514,41,2,AL,100,0,1,"DENT, Stanley Hubert, Jr.",D000256,1869,1938,-0.577,-0.18,-28.35621,0.829,151,10,,-0.399,-0.232
61,House,4280,41,5,AL,100,0,1,"HEFLIN, James Thomas",H000446,1869,1951,-0.451,0.041,-15.8136,0.896,144,7,,-0.552,-0.019
61,House,4474,41,6,AL,100,0,1,"HOBSON, Richmond Pearson",H000667,1870,1937,-0.224,-0.445,-29.41796,0.749,102,14,,-0.295,-0.582
61,House,7882,41,8,AL,100,0,1,"RICHARDSON, William",R000227,1839,1914,-0.392,-0.106,-21.0914,0.871,153,8,,-0.417,-0.116
61,House,9209,41,1,AL,100,0,1,"TAYLOR, George Washington",T000078,1849,1932,-0.287,-0.246,-31.1477,0.723,96,21,,-0.293,-0.526
61,House,9560,41,9,AL,100,0,1,"UNDERWOOD, Oscar Wilder",U000013,1862,1929,-0.396,-0.636,-30.67933,0.817,152,12,,-0.454,-0.41
61,House,2156,42,4,AR,100,0,1,"CRAVENS, William Ben",C000886,1872,1939,-0.251,0.349,-21.37548,0.749,74,8,,-0.297,-0.273
61,House,3235,42,3,AR,100,0,1,"FLOYD, John Charles",F000222,1858,1930,-0.424,0.265,-21.35168,0.895,192,9,,-0.484,0.37
61,House,5896,42,1,AR,100,0,1,"MACON, Robert Bruce",M000035,1859,1925,-0.377,0.48,-22.51677,0.873,166,9,,-0.403,0.696
61,House,7050,42,2,AR,100,0,1,"OLDFIELD, William Allan",O000062,1874,1928,-0.371,0.475,-16.40775,0.917,189,6,,-0.546,0.348
61,House,7807,42,5,AR,100,0,1,"REID, Charles Chester",R000142,1868,1922,-0.422,0.196,-7.68647,0.86,51,4,,-0.268,0.177
61,House,7986,42,6,AR,100,0,1,"ROBINSON, Joseph Taylor",R000347,1872,1937,-0.425,-0.275,-34.51847,0.797,152,9,,-0.32,-0.052
61,House,9768,42,7,AR,100,0,1,"WALLACE, Robert Minor",W000082,1856,1942,-0.384,0.308,-7.44842,0.853,47,5,,-0.551,0.057
61,House,2967,71,1,CA,200,0,1,"ENGLEBRIGHT, William Fellows",E000183,1855,1915,0.555,-0.47,-24.51074,0.859,161,12,,0.635,-0.541
61,House,4230,71,5,CA,200,0,1,"HAYES, Everis Anson",H000389,1855,1942,0.348,0.235,-79.87716,0.601,157,48,,0.319,0.372
61,House,5090,71,4,CA,200,0,1,"KAHN, Julius",K000003,1861,1924,0.387,-0.922,-14.07237,0.857,91,7,,0.545,-0.839
61,House,5342,71,3,CA,200,0,1,"KNOWLAND, Joseph Russell",K000291,1873,1966,0.389,-0.434,-22.71792,0.856,146,11,,0.398,-0.502
61,House,6309,71,2,CA,200,0,1,"McKINLAY, Duncan E.",M000518,1862,1914,0.354,-0.547,-14.57962,0.858,95,5,,0.368,-0.854
61,House,6320,71,7,CA,200,0,1,"McLACHLAN, James",M000532,1852,1940,0.373,-0.286,-29.90723,0.832,163,13,,0.405,-0.603
61,House,6854,71,6,CA,200,0,1,"NEEDHAM, James Carson",N000021,1864,1942,0.384,-0.086,-30.20323,0.827,159,13,,0.479,-0.389
61,House,8684,71,8,CA,200,0,1,"SMITH, Sylvester Clark",S000614,1858,1913,0.407,-0.362,-13.86396,0.878,107,9,,0.513,-0.175
61,House,6028,62,2,CO,100,0,1,"MARTIN, John Andrew",M000186,1868,1939,-0.255,-0.015,-56.85327,0.719,172,28,,-0.24,-0.145
61,House,8101,62,1,CO,100,0,1,"RUCKER, Atterson Walden",R000492,1847,1924,-0.118,0.0,-51.92283,0.69,140,27,,-0.184,-0.169
61,House,9205,62,99,CO,100,0,1,"TAYLOR, Edward Thomas",T000072,1858,1941,-0.119,0.651,-55.82259,0.707,161,25,,-0.155,0.142
61,House,4331,1,1,CT,200,0,1,"HENRY, Edward Stevens",H000505,1836,1921,0.458,-0.137,-34.30293,0.796,150,18,,0.58,-0.092
61,House,4398,1,3,CT,200,0,1,"HIGGINS, Edwin Werter",H000578,1874,1954,0.464,-0.004,-43.98914,0.762,162,21,,0.342,-0.186
61,House,4409,1,4,CT,200,0,1,"HILL, Ebenezer J.",H000591,1845,1917,0.499,-0.175,-22.27664,0.8,100,10,,0.538,-0.028
61,House,8793,1,2,CT,200,0,1,"SPERRY, Nehemiah Day",S000733,1827,1911,0.514,-0.3,-15.22296,0.864,104,7,,0.476,-0.144
61,House,9391,1,99,CT,200,0,1,"TILSON, John Quillin",T000279,1866,1958,0.499,-0.867,-29.41395,0.832,160,16,,0.564,-0.518
61,House,4260,11,1,DE,200,0,1,"HEALD, William Henry",H000422,1864,1939,0.426,-0.246,-21.63212,0.854,137,7,,0.394,-0.364
61,House,1762,43,2,FL,100,0,1,"CLARK, Frank",C000430,1860,1936,-0.352,-0.032,-46.46662,0.579,85,21,,-0.368,-0.93
61,House,6116,43,3,FL,100,0,1,"MAYS, Dannite Hill",M000289,1852,1930,-0.47,0.108,-21.40574,0.862,144,10,,-0.47,0.101
61,House,8765,43,1,FL,100,0,1,"SPARKMAN, Stephen Milancthon",S000702,1849,1929,-0.412,-0.251,-17.70426,0.835,98,10,,-0.409,-0.541
61,House,44,44,4,GA,100,0,1,"ADAMSON, William Charles",A000051,1854,1929,-0.499,-0.095,-24.25676,0.861,162,9,,-0.637,-0.051
