congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
51,President,99891,99,0,USA,200,0,0,"HARRISON, Benjamin",H000263,1833,1901.0,0.268,-0.182,-3.56607,0.856,23,1,,,
51,House,403,41,6,AL,100,0,1,"BANKHEAD, John Hollis",B000110,1842,1920.0,-0.38,-0.492,-53.449,0.818,266,19,,-0.473,-0.196
51,House,1799,41,1,AL,100,0,1,"CLARKE, Richard Henry",C000469,1843,1906.0,-0.439,-0.452,-57.21325,0.82,288,23,,-0.467,-0.303
51,House,1869,41,5,AL,100,0,1,"COBB, James Edward",C000549,1835,1903.0,-0.584,-0.014,-32.54583,0.908,338,13,,-0.593,0.201
51,House,3283,41,7,AL,100,0,1,"FORNEY, William Henry",F000280,1823,1894.0,-0.51,-0.006,-83.47126,0.819,418,38,,-0.47,0.059
51,House,4349,41,2,AL,100,0,1,"HERBERT, Hilary Abner",H000524,1834,1919.0,-0.492,-0.346,-69.50932,0.805,321,27,,-0.432,-0.109
51,House,6234,41,4,AL,200,2,1,"McDUFFIE, John Van",M000428,1841,1896.0,0.452,-0.289,-44.43267,0.858,290,21,,0.443,-0.238
51,House,6996,41,3,AL,100,0,1,"OATES, William Calvin",O000005,1835,1910.0,-0.468,-0.356,-156.30876,0.626,334,60,,-0.325,-0.12
51,House,9528,41,4,AL,100,1,1,"TURPIN, Louis Washington",T000434,1849,1903.0,-0.419,-0.178,-17.00701,0.85,105,11,,-0.416,-0.652
51,House,9992,41,8,AL,100,0,1,"WHEELER, Joseph",W000338,1836,1906.0,-0.421,-0.01,-93.30248,0.791,399,34,,-0.419,-0.008
51,House,991,42,2,AR,100,0,2,"BRECKINRIDGE, Clifton Rodes",B000784,1846,1932.0,-0.474,-0.252,-47.70966,0.853,301,20,,-0.569,-0.37
51,House,1597,42,1,AR,100,1,1,"CATE, William Henderson",C000249,1839,1899.0,-0.481,0.052,-11.99966,0.751,42,3,,-0.393,-0.363
51,House,3089,42,1,AR,356,2,1,"FEATHERSTONE, Lewis Porter",F000056,1851,1922.0,0.181,0.139,-79.42225,0.717,239,30,,0.176,0.191
51,House,6379,42,3,AR,100,0,1,"McRAE, Thomas Chipman",M000597,1851,1929.0,-0.515,0.301,-90.73506,0.832,494,37,,-0.528,0.206
51,House,7302,42,5,AR,100,0,1,"PEEL, Samuel West",P000184,1831,1924.0,-0.483,0.142,-87.45785,0.801,395,33,,-0.6,0.387
51,House,8030,42,4,AR,100,0,1,"ROGERS, John Henry",R000399,1845,1911.0,-0.499,-0.052,-115.75772,0.718,349,39,,-0.502,0.158
51,House,708,71,2,CA,100,0,1,"BIGGS, Marion",B000458,1823,1910.0,-0.203,-0.785,-57.57123,0.691,156,28,,-0.152,-0.988
51,House,1858,71,5,CA,100,0,1,"CLUNIE, Thomas Jefferson",C000536,1852,1903.0,-0.171,-0.379,-74.33409,0.759,270,33,,-0.17,-0.389
51,House,2470,71,1,CA,200,1,1,"DE HAVEN, John Jefferson",D000200,1849,1913.0,0.136,0.153,-53.8872,0.673,136,25,,0.131,0.21
