congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
64,President,99895,99,0,USA,100,,,"WILSON, Thomas Woodrow",,1856,1924,-0.398,-0.559,,,,,,,
64,House,11,41,99,AL,100,0,1,"ABERCROMBIE, John William",A000013,1866,1940,-0.398,0.207,-26.30912,0.824,136,12,,-0.327,0.25
64,House,143,41,8,AL,100,0,1,"ALMON, Edward Berton",A000162,1860,1933,-0.279,0.74,-28.49221,0.822,145,11,,-0.525,0.369
64,House,757,41,4,AL,100,0,1,"BLACKMON, Fred Leonard",B000514,1873,1921,-0.543,-0.157,-35.32186,0.773,137,14,,-0.537,-0.117
64,House,1291,41,7,AL,100,0,1,"BURNETT, John Lawson",B001121,1854,1919,-0.411,0.189,-25.48042,0.804,117,10,,-0.286,0.438
64,House,2514,41,2,AL,100,0,1,"DENT, Stanley Hubert, Jr.",D000256,1869,1938,-0.577,-0.18,-25.04597,0.834,138,6,,-0.558,-0.204
64,House,3770,41,1,AL,100,0,1,"GRAY, Oscar Lee",G000401,1865,1936,-0.419,0.17,-22.88524,0.825,119,7,,-0.398,0.286
64,House,4280,41,5,AL,100,0,1,"HEFLIN, James Thomas",H000446,1869,1951,-0.451,0.041,-25.39599,0.825,132,8,,-0.445,0.196
64,House,4685,41,9,AL,100,0,1,"HUDDLESTON, George",H000903,1869,1960,-0.076,0.997,-45.44559,0.728,143,26,,-0.142,0.96
64,House,7064,41,6,AL,100,0,1,"OLIVER, William Bacon",O000077,1867,1948,-0.325,0.643,-27.76292,0.814,135,11,,-0.434,0.306
64,House,8858,41,3,AL,100,0,1,"STEAGALL, Henry Bascom",S000820,1873,1943,-0.326,0.945,-38.20397,0.755,136,17,,-0.431,0.264
64,House,4227,61,1,AZ,100,0,1,"HAYDEN, Carl Trumbull",H000385,1877,1972,-0.221,0.334,-35.42501,0.782,144,15,,-0.193,0.36
64,House,1498,42,1,AR,100,0,1,"CARAWAY, Thaddeus Horatius",C000139,1871,1931,-0.425,0.055,-37.05834,0.763,137,14,,-0.436,0.619
64,House,3689,42,7,AR,100,0,1,"GOODWIN, William Shields",G000304,1866,1937,-0.374,0.523,-24.07147,0.829,128,12,,-0.318,0.372
64,House,4876,42,5,AR,100,0,1,"JACOWAY, Henderson Madison",J000041,1870,1947,-0.368,0.616,-34.44426,0.791,147,12,,-0.306,0.55
64,House,7050,42,2,AR,100,0,1,"OLDFIELD, William Allan",O000062,1874,1928,-0.371,0.475,-26.78662,0.816,132,12,,-0.358,0.218
64,House,9231,42,6,AR,100,0,1,"TAYLOR, Samuel Mitchell",T000100,1852,1921,-0.348,0.654,-21.10361,0.862,142,7,,-0.377,0.538
64,House,9388,42,3,AR,100,0,1,"TILLMAN, John Newton",T000276,1859,1929,-0.248,0.763,-35.97367,0.784,148,16,,-0.284,0.649
64,House,10274,42,4,AR,100,0,1,"WINGO, Otis Theodore",W000635,1877,1930,-0.271,0.75,-36.61537,0.764,136,10,,-0.221,0.773
64,House,623,71,10,CA,200,2,2,"BENEDICT, Henry Stanley",B000359,1878,1930,0.501,0.62,-9.1591,0.729,29,4,,0.492,0.497
64,House,1720,71,7,CA,100,0,1,"CHURCH, Denver Samuel",C000387,1862,1952,-0.162,0.201,-31.76843,0.766,119,13,,-0.207,0.177
64,House,2261,71,3,CA,200,0,1,"CURRY, Charles Forrest",C001000,1858,1930,0.269,-0.052,-58.37252,0.663,142,26,,0.243,-0.131
64,House,2949,71,6,CA,370,0,1,"ELSTON, John Arthur",E000161,1874,1921,0.303,-0.164,-48.07692,0.689,129,24,,0.247,0.043
